,episode_reward,episode,duration,step,Q1 loss,Q2 loss,Mean Target Q,Mean Q1,Mean Q2,critic_loss,batch_reward,actor_loss,actor_target_entropy,actor_entropy,alpha_loss,alpha_value
0,0.0,1.0,51.22274041175842,500,,,,,,,,,,,,
1,3.0,2.0,1.260591745376587,1000,,,,,,,,,,,,
2,11.0,3.0,1246.075894832611,1500,0.035528058069292455,0.036101398587692526,0.0838255062950775,0.08356732489098795,0.08413198067503981,0.07162945661647245,0.0142734375,-0.20317125174403192,-2.0,2.521509122237563,0.3236227491274476,0.09876851565739542
3,5.0,4.0,498.80143761634827,2000,0.01695211803400889,0.0168447659406811,0.34677769082784654,0.3459023334085941,0.34587519469857214,0.03379688389133662,0.01178515625,-0.4780619864463806,-2.0,2.5713626470565796,0.31517115676403046,0.09634690388816552
4,8.0,5.0,149.6039650440216,2500,0.023745861433446407,0.023645380274392665,0.6423779768943787,0.6416300557851792,0.6417154630422592,0.047391241602599624,0.01394921875,-0.7690939702987671,-2.0,2.6164080047607423,0.3035891070365906,0.094061792037214
5,13.0,6.0,204.75331592559814,3000,0.04242350787483156,0.0419343887232244,0.9490354288816452,0.9480905188322067,0.9481056555509567,0.08435789672285318,0.01711328125,-1.1047932772636413,-2.0,2.5897648477554323,0.27756491404771805,0.09187661077422946
6,12.0,7.0,153.14814829826355,3500,0.08583386592566968,0.08536110463738442,1.4490021440982819,1.4474852931499482,1.44750927734375,0.17119497087597846,0.02047265625,-1.6610013761520386,-2.0,2.4214570741653443,0.2387258810400963,0.08994225640602063
7,38.0,8.0,152.16074895858765,4000,0.11600387592613697,0.11496803147345781,2.080351526975632,2.0790310697555543,2.0790714988708494,0.23097190776467325,0.0308984375,-2.2890250859260557,-2.0,2.26304746389389,0.21987455028295516,0.08813686055396244
8,52.0,9.0,152.86897110939026,4500,0.0925687707811594,0.09179739102721214,2.7400952248573303,2.738913221359253,2.7388746304512024,0.1843661617487669,0.03275390625,-2.987896807670593,-2.0,2.141799473762512,0.1974322304725647,0.08643982825917802
9,0.0,10.0,,5000,0.09688083426654338,0.09599475000798702,3.566035186290741,3.5646877155303955,3.564735713005066,0.19287558411061764,0.03146484375,-3.7983220977783203,-2.0,2.0966494340896604,0.18951572877168654,0.08478921316800762
10,,,581.1035268306732,5000,,,,,,,,,,,,
11,58.0,11.0,156.4640290737152,5500,0.12708792757987977,0.1274512628763914,4.262455881595612,4.261000035762787,4.261010180950165,0.2545391908288002,0.0532578125,-4.485245323181152,-2.0,2.0249186544418336,0.165569188952446,0.08318749604321368
12,201.0,12.0,198.07720375061035,6000,0.10785592524707317,0.10799421969056129,5.202317311286926,5.2012437782287595,5.201128503799438,0.21585014489293097,0.06830078125,-5.468487998962402,-2.0,1.8978762245178222,0.1430274099111557,0.08176461494390577
13,17.0,13.0,151.29987692832947,6500,0.13056958030164242,0.13152378372848034,6.176199284553528,6.174908968925476,6.174864359855652,0.26209336444735526,0.0845390625,-6.482179874420166,-2.0,1.8319687647819518,0.11822582894563675,0.08044960463988741
14,278.0,14.0,151.6694371700287,7000,0.1798245356976986,0.1808701937198639,7.375910826683045,7.374375867843628,7.374416351318359,0.36069472894072535,0.13276953125,-7.7590237255096435,-2.0,1.6597888622283936,0.07997386930882931,0.0794056292333367
15,450.0,15.0,151.8699016571045,7500,0.21718008345365525,0.2174439944922924,8.96387442970276,8.962303269386291,8.962311896324158,0.4346240784525871,0.1928984375,-9.396505409240723,-2.0,1.5169621605873107,0.0504904899597168,0.07865248579390424
16,507.0,16.0,151.3707001209259,8000,0.26342752957344057,0.26584090405702593,10.802330949783325,10.800875181198121,10.800747711181641,0.52926843470335,0.244109375,-11.287996822357178,-2.0,1.4255403478145598,0.03159728323388845,0.07812612929628596
17,528.0,17.0,151.174955368042,8500,0.2957992470264435,0.29456407749652863,12.908532114028931,12.90666739654541,12.90685312652588,0.5903633236289024,0.29848046875,-13.43525270462036,-2.0,1.3186808457374573,0.013632008218672127,0.07780288633980312
18,615.0,18.0,151.58520674705505,9000,0.29486753916740416,0.298328145891428,15.239589450836181,15.237766296386718,15.237521995544434,0.5931956841945648,0.35108203125,-15.79958910369873,-2.0,1.2459268293380736,0.0005557471783831715,0.07768772113793801
19,604.0,19.0,151.8070318698883,9500,0.29342866775393484,0.29432968759536743,17.697679187774657,17.695679054260253,17.69572480392456,0.5877583556771279,0.40204296875,-18.285168853759764,-2.0,1.178487640142441,-0.008880169368349016,0.07778243751382838
20,671.0,20.0,,10000,0.2791888042986393,0.27846904489398,20.292686847686767,20.291330295562744,20.29130630874634,0.5576578496098519,0.45273828125,-20.89428956604004,-2.0,1.120606234073639,-0.014462995022535324,0.07803698361741407
21,,,166.8290557861328,10000,,,,,,,,,,,,
22,699.0,21.0,151.59991788864136,10500,0.2516694574952126,0.25334182173013686,22.998068004608154,22.99630641555786,22.99630573654175,0.5050112789869309,0.499359375,-23.613672462463377,-2.0,1.0657439742088317,-0.019440679299645127,0.07844610233492723
23,723.0,22.0,148.58463597297668,11000,0.23783172103762626,0.23974661287665366,25.66759761047363,25.666073608398438,25.6659453125,0.4775783341526985,0.54631640625,-26.23411293029785,-2.0,1.0478499190807342,-0.018278227833565325,0.07897146132328098
24,737.0,23.0,147.99455094337463,11500,0.23192083498835564,0.23393769592046737,28.279410385131836,28.27796957397461,28.277992698669433,0.4658585295677185,0.58431640625,-28.824069969177245,-2.0,1.016948252916336,-0.018858131895773112,0.07954674586130309
