,episode_reward,episode,duration,step,batch_reward,critic_loss,actor_loss,actor_target_entropy,actor_entropy,alpha_loss,alpha_value,NCE_loss
35,145.20483734021536,36.0,109.71289682388306,4500,0.4704039678573608,0.3531290075778961,-13.427560729365196,-6.0,5.415220006819694,0.5118347824581208,0.08671624662471676,5.2530282135009765
36,39.84764978210054,37.0,110.44646525382996,4625,0.4782821373939514,0.39782061076164243,-13.928669051518517,-6.0,5.503595995524573,0.5240716347618709,0.08628251479276079,5.252957458496094
37,148.80701207334903,38.0,110.97462844848633,4750,0.49823446893692014,0.32496397459506987,-14.61306918051935,-6.0,5.257761793751871,0.48885608488513577,0.08585812929797466,5.252533096313477
38,116.44513655858935,39.0,111.67395210266113,4875,0.5134029109477997,1.4725951389074325,-14.92470689803835,-6.0,6.093098693423801,0.4600481064546676,0.08544706635196117,5.254970890045166
39,154.8459981727425,40.0,,5000,0.5208924276828766,0.5800942375659942,-14.680417430016302,-6.0,6.52979124746015,0.5206777068876451,0.08502895122092101,5.252661361694336
40,,,123.14030623435974,5000,,,,,,,,
41,83.0414450490188,41.0,112.87255215644836,5125,0.5243254690170288,0.4575678415298462,-15.220088958740234,-6.0,5.687053211151608,0.4909771879514058,0.0845925271444743,5.252225399017334
42,116.11919143149697,42.0,113.530268907547,5250,0.5328025641441345,0.4176930932998657,-15.913151110372235,-6.0,5.22636079788208,0.46137556433677673,0.0841759344959767,5.252023559570312
43,75.28608467004729,43.0,114.08408546447754,5375,0.5446944327354432,0.4077004601955414,-16.697661414978995,-6.0,5.010669738527328,0.4442122370477707,0.08377702530717233,5.252032238006592
44,169.91001173486413,44.0,114.31466507911682,5500,0.5642099628448486,0.4158648364543915,-17.44031669247535,-6.0,4.909058186315721,0.43946107212574254,0.0833845662781673,5.251893547058105
45,182.94782544804937,45.0,113.98933482170105,5625,0.5857861289978027,0.42531421065330505,-18.15544101170131,-6.0,4.856212464589921,0.4375578850980789,0.08298950751635278,5.251862445831299
46,167.4067729569746,46.0,114.57846474647522,5750,0.5899657344818116,0.45557456851005557,-18.80340508491762,-6.0,4.802036973737901,0.4305876589590503,0.08259482967409908,5.251876350402832
47,55.8541835286637,47.0,115.28427815437317,5875,0.5943009252548218,0.5660178391933441,-19.25736929878356,-6.0,4.940115860530308,0.43671141541193403,0.0821973164446436,5.25197212600708
48,123.59652465995448,48.0,115.82925868034363,6000,0.601303635597229,0.5248864486217498,-19.926259563815208,-6.0,4.87642442026446,0.4269890131488923,0.08179642514231061,5.25184236907959
49,93.18404947908627,49.0,116.4645619392395,6125,0.605919668674469,0.5739984602928162,-20.32042636568584,-6.0,4.886150269281297,0.42771662606133354,0.08139553742331232,5.251820041656494
50,183.71109132199192,50.0,117.09288501739502,6250,0.628284282207489,0.5637196056842804,-21.071262851838142,-6.0,4.82142130021126,0.4141378705540011,0.08100031884797868,5.251791854858398
51,199.2252489848245,51.0,117.77476716041565,6375,0.6473257007598877,0.5623232617378234,-21.717549248347208,-6.0,4.813381959521581,0.4049851672043876,0.08061277872660662,5.251707366943359
52,197.02636994307406,52.0,118.38390922546387,6500,0.6630611448287964,0.5855430278778077,-22.341575253394343,-6.0,4.751355578822475,0.3929757394136921,0.08023089079903843,5.2517356796264645
53,181.29715707216548,53.0,118.96536374092102,6625,0.6687117958068848,0.7174146153926849,-22.989164534069243,-6.0,4.673640213315449,0.384685071214797,0.07985671848343155,5.251756923675537
54,93.77921180319366,54.0,119.69222736358643,6750,0.679113699913025,0.6688292901515961,-23.574025000295332,-6.0,4.620589087086339,0.3767967560598927,0.07948421404067611,5.251673564910889
55,162.82417296555437,55.0,137.55053448677063,6875,0.6985964984893799,0.6899255559444427,-24.210897112649583,-6.0,4.580804476662288,0.3778240614467197,0.07910946247738805,5.2516497688293455
56,188.55409140683042,56.0,151.49375247955322,7000,0.7076332364082336,0.7971446313858033,-24.79837691399359,-6.0,4.528939304813262,0.3755993309520906,0.07873456400281666,5.251731876373291
57,187.33926759409715,57.0,149.1286747455597,7125,0.7063642735481263,0.8836189441680908,-25.36157747298952,-6.0,4.429672120109437,0.36476843886905247,0.07836499690663028,5.251679843902588
58,60.328649189316586,58.0,128.53112292289734,7250,0.7120590705871582,0.9427370219230652,-25.92886524815713,-6.0,4.550224934854815,0.3614971440645956,0.07799598557961664,5.251759696960449
59,177.48828323449231,59.0,123.09183979034424,7375,0.7256264214515686,0.6133869552612304,-26.48911448887416,-6.0,4.346581640697661,0.34995906031320967,0.07763092225400564,5.2514862442016605
60,125.37476281121975,60.0,123.29824137687683,7500,0.7267499470710754,0.8415362710952758,-26.729315603933028,-6.0,4.434711671644641,0.35733088850975037,0.07726729121852208,5.2515769233703615
61,109.90303776161306,61.0,123.98879051208496,7625,0.7328205075263977,0.8117442817687989,-27.409219075763037,-6.0,4.3626316918267145,0.352629241016176,0.07689339066640825,5.251602760314942
62,143.07060739753234,62.0,124.65693211555481,7750,0.7448234915733337,0.8177041387557984,-28.04748119846467,-6.0,4.319626019847009,0.3383555974691145,0.07653061525473777,5.25157852935791
63,156.88229540114034,63.0,125.35315561294556,7875,0.755581163406372,1.1432465195655823,-28.41438057309105,-6.0,4.38093366320171,0.3419130416143508,0.07616954508788203,5.251736022949219
64,177.13156133235313,64.0,125.94263315200806,8000,0.7571816644668579,0.7357685894966125,-29.19873216075282,-6.0,4.197858579697147,0.33148068814508375,0.07580934753756557,5.251448120117187
65,83.38474477610366,65.0,126.66690444946289,8125,0.756851993560791,3.521409439086914,-29.342865232437376,-6.0,4.675817217145648,0.3252383042422552,0.07545517814395741,5.253225898742675
66,99.4406069471391,66.0,127.20770072937012,8250,0.7541741762161255,2.706207863330841,-29.660260415846302,-6.0,6.254999968313402,0.3261818198427077,0.07509936029367482,5.252783016204834
67,29.82477686145938,67.0,127.8678719997406,8375,0.7455879898071289,0.8571793222427369,-30.13960135929168,-6.0,4.962335768200102,0.3273402750492096,0.07473983679404238,5.2514681625366215
68,151.84109202234782,68.0,128.40368461608887,8500,0.7548593850135803,0.7211558318138123,-30.7681059375886,-6.0,4.520402462251725,0.3245303303964676,0.0743784170984397,5.251390041351319
69,166.64658904750732,69.0,129.05954504013062,8625,0.7698471183776856,0.6880231318473816,-31.51511504158141,-6.0,4.201456164556836,0.3144883205966344,0.07402045942971493,5.2513350486755375
70,175.5463741680098,70.0,129.57516598701477,8750,0.7735284128189087,0.6818634996414185,-31.964959421465473,-6.0,4.140712688046117,0.3119632611351629,0.07366727368710649,5.251338397979736
71,161.96707506978333,71.0,130.36574268341064,8875,0.7773670177459717,0.7060706920623779,-32.522489214700364,-6.0,4.0407606192997525,0.30860848748494707,0.07331523409937041,5.2512796669006345
72,174.06664119748166,72.0,130.94035935401917,9000,0.7924962348937988,0.7456402912139892,-33.26781494386734,-6.0,3.9309058766211233,0.30762621760368347,0.07296093592976645,5.251314929962158
73,169.70626584141704,73.0,131.5259177684784,9125,0.8002705035209656,0.8010477471351624,-33.8631714714898,-6.0,3.908403067361741,0.30272197912609766,0.07260852630705722,5.25128190612793
74,245.66194369304606,74.0,132.10664677619934,9250,0.813849063873291,0.8196520805358887,-34.63473769157164,-6.0,3.826588576839816,0.29374886904993364,0.0722617268092692,5.251288024902344
75,171.2637151846699,75.0,132.6765022277832,9375,0.8257493309974671,0.8338531827926636,-35.25300107683454,-6.0,3.7151193316020663,0.28308034747365923,0.07192425612695523,5.251277992248535
76,202.97881272482934,76.0,133.46200609207153,9500,0.8366503009796142,0.9611029090881348,-35.88814926147461,-6.0,3.6998962856108144,0.2742487627171701,0.07159138775699539,5.251292457580567
77,228.85227844444046,77.0,133.74907541275024,9625,0.8526425275802613,1.2231115083694457,-36.791600242493644,-6.0,3.6930157116481235,0.2635293084950674,0.07127231181350607,5.2513164596557615
78,249.76042681011958,78.0,134.24606108665466,9750,0.8614058527946472,1.0451205101013183,-37.57009210894185,-6.0,3.598113383016279,0.2454154203014989,0.07095924873948543,5.251268535614014
79,203.6136422158823,79.0,135.45221281051636,9875,0.870426203250885,0.9083951950073242,-38.300284491644966,-6.0,3.5649180752890453,0.2375034661520095,0.0706651261833611,5.251237617492675
80,184.33744967193718,80.0,,10000,0.8800924401283264,1.1074374589920044,-38.916350641558246,-6.0,3.732805094411296,0.233855789707553,0.07037169630400558,5.251288597106933
81,,,146.7140965461731,10000,,,,,,,,
82,126.35317198794633,81.0,136.52153754234314,10125,0.8781915836334229,2.2541265282630922,-39.41434714907692,-6.0,3.954998084477016,0.21713452750728243,0.07008149458140898,5.251764533996582
83,161.8817366873821,82.0,137.03164267539978,10250,0.8827050862312317,2.4278803067207337,-39.823499556510676,-6.0,4.301767187733804,0.22196732894066842,0.06980417724271516,5.252252044677735
84,187.6435399388589,83.0,137.6728072166443,10375,0.8933591938018799,0.925924180984497,-40.95952345832946,-6.0,3.690570581526983,0.23079594922444177,0.06951338408621253,5.251239486694336
85,132.3301729615245,84.0,138.29102993011475,10500,0.90036842918396,0.8957368292808533,-41.49426552557176,-6.0,3.626786216612785,0.23268181229791335,0.06920906533649566,5.251179641723633
86,266.83896104759634,85.0,139.2152121067047,10625,0.9116935515403748,0.9263197431564331,-42.17444501604353,-6.0,3.500059146729727,0.226383567329437,0.06890406571152823,5.251195560455322
87,172.17442492891098,86.0,139.45618271827698,10750,0.9162078242301941,1.016382598400116,-42.96436703589655,-6.0,3.3783393790644984,0.2163214335037816,0.06860702424822267,5.25120618057251
88,221.07276961075354,87.0,140.73300647735596,10875,0.9255747022628784,1.0340415167808532,-43.53068342662993,-6.0,3.375917041112506,0.20907452560606457,0.06831844942109412,5.251170223236084
89,157.0129712245102,88.0,140.79529285430908,11000,0.9203648285865784,1.1622691884040832,-44.23928543829149,-6.0,3.342362311578566,0.20132690475833032,0.06803701785644048,5.25114363861084
90,106.18460908838868,89.0,141.53175282478333,11125,0.9366815185546875,1.9940683813095093,-45.263289920867436,-6.0,3.572105812647986,0.20457638043259818,0.06775109758270721,5.251485736846924
91,272.8052088176982,90.0,142.4644420146942,11250,0.9398300957679748,1.2450538749694824,-45.792420910250755,-6.0,3.2249354816252187,0.19193211702569837,0.0674697526627154,5.251184356689453
92,124.62853350063007,91.0,143.30212903022766,11375,0.9330544090270996,1.3020783667564393,-46.12776287018307,-6.0,3.142035802205404,0.18963011034897395,0.06719942854507795,5.25115075302124
93,111.30845169296784,92.0,143.34420680999756,11500,0.9399694099426269,2.578665846824646,-47.06604693012853,-6.0,3.359238686100129,0.18314279351503618,0.06692523363197796,5.251512683868408
94,165.88280329763765,93.0,144.0710470676422,11625,0.9375298042297363,1.430491991519928,-47.58814578586154,-6.0,3.1662075898003956,0.1799595190419091,0.06666060855310972,5.251169586181641
95,70.58017714855444,94.0,144.70449924468994,11750,0.9352567648887634,1.2994739952087402,-47.99846095423545,-6.0,3.1340941921357186,0.1792805538542809,0.0663891466473386,5.251140605926514
96,157.19742378490747,95.0,145.33033847808838,11875,0.9502627377510071,1.4003708271980286,-48.667903657943484,-6.0,3.0373495609041243,0.17564920678971305,0.0661199644201006,5.251156364440918
97,237.801728212657,96.0,145.7889745235443,12000,0.9565253081321716,1.4549578256607056,-49.11864293006159,-6.0,3.0948423185656146,0.17154843408253886,0.06585200618618543,5.251167652130127
98,74.04574608009706,97.0,146.5001323223114,12125,0.9571171736717224,1.5273296327590942,-49.87634150187174,-6.0,3.0276860585288397,0.16147785905807738,0.06559162023256278,5.251173706054687
99,254.3394989971616,98.0,147.08553433418274,12250,0.9613108019828797,3.9559270429611204,-50.54653093891759,-6.0,3.6112104615857525,0.15443720356110605,0.0653433942989716,5.251667289733887
100,163.93427823789924,99.0,147.81498050689697,12375,0.9606405191421509,1.547529091835022,-50.821434505402095,-6.0,3.350780547611297,0.15409207344055176,0.06509536183198385,5.251176486968994
101,215.05423629074042,100.0,148.3483316898346,12500,0.97867183303833,1.781646162033081,-51.44031912280667,-6.0,3.1476223699508177,0.15677246547514392,0.06483879227581317,5.251235610961914
102,220.74646981091774,101.0,149.08131742477417,12625,0.9807283496856689,1.840457654953003,-52.17309110126798,-6.0,3.0156242809598406,0.1497199864141525,0.06458486609310579,5.251147148132325
103,128.1228150071342,102.0,149.61843872070312,12750,0.9853451461791992,1.668757314682007,-52.818279573994296,-6.0,2.9377383685881093,0.14479095825264532,0.0643369289532217,5.251119155883789
104,248.50799599675653,103.0,150.2567582130432,12875,0.9962973356246948,1.6065125827789306,-53.47159661187066,-6.0,2.8653362137930736,0.1508964974255789,0.06408290496643612,5.251080513000488
105,277.0156529196993,104.0,151.64503836631775,13000,1.0018859944343568,1.6171964979171753,-54.47951218389696,-6.0,2.7973678650394564,0.1409615763733464,0.06383006753833012,5.251073226928711
106,190.80816508775092,105.0,151.4912724494934,13125,1.0079863681793213,1.7008838558197021,-54.94081485082233,-6.0,2.7771811901576937,0.1298635107657266,0.06359165087434279,5.251091598510742
107,135.21375948179752,106.0,151.81968545913696,13250,1.0104886260032653,1.8911184024810792,-55.52071072978358,-6.0,2.7783759294017667,0.13829938033896108,0.06334937536472786,5.25108737564087
108,194.3229762095191,107.0,153.11908888816833,13375,1.013622573852539,2.174560375213623,-56.249962579636346,-6.0,2.8745330893804155,0.13407802534481836,0.06310194506800275,5.251124126434326
109,203.11685864630059,108.0,154.0031032562256,13500,1.0103309860229492,1.9563011255264282,-56.62599754333496,-6.0,2.7771829558957006,0.1315822484752824,0.06285822191318083,5.251093410491944
110,94.22722659472774,109.0,156.50056958198547,13625,1.0254742922782898,2.1378807640075683,-57.41374703059121,-6.0,2.84145920995682,0.13053980848145863,0.06261215827158136,5.251072715759277
111,240.17097646633138,110.0,156.01272296905518,13750,1.027805859565735,2.850453113555908,-57.75247438492313,-6.0,2.7806238820475917,0.1250738365755927,0.062371242453002476,5.251246921539306
112,224.25153404970615,111.0,155.59983134269714,13875,1.037171782016754,1.6742191610336303,-58.71142239040799,-6.0,2.718202730965993,0.12569703883121883,0.06212809327946927,5.2510381584167485
113,254.49983644438214,112.0,155.89248132705688,14000,1.0455421948432921,9.42544201374054,-58.98634492197344,-6.0,3.012878591014493,0.12209684606040677,0.06188549103144118,5.251854919433594
114,297.4586596127378,113.0,156.87633848190308,14125,1.049821976661682,17.8110198841095,-59.75290098644438,-6.0,6.472384906950451,0.00542524065231047,0.0617538641064631,5.252392677307129
115,44.24298621432154,114.0,157.12917137145996,14250,1.040565635204315,3.251248514175415,-59.64339711589198,-6.0,5.195794190129926,0.0996013103473571,0.061667111494982746,5.2511106300354005
116,134.26012045617995,115.0,157.70432305335999,14375,1.0488693051338196,2.699368914604187,-59.41051822238498,-6.0,4.229154151583475,0.1584882348302811,0.0613846017755177,5.251046249389648
117,91.97484536376344,116.0,158.33505964279175,14500,1.0531905269622803,2.509105291366577,-59.80648520685011,-6.0,3.655750539995009,0.15124216303229332,0.06105373862883566,5.251057594299317
118,230.4161405700833,117.0,158.86269998550415,14625,1.061140305519104,4.664714189529419,-60.48907761346726,-6.0,3.5361602382054405,0.14076583146575897,0.060752180155710656,5.251224266052246
119,239.02076456632327,118.0,159.4665720462799,14750,1.065572702407837,2.3181906042099,-61.716547073856475,-6.0,3.302400092924795,0.12114518880844116,0.06047381306577322,5.251042995452881
120,231.08291219257248,119.0,160.17941761016846,14875,1.0685746002197265,2.230392532348633,-61.88305512685624,-6.0,3.0574451628185453,0.1251077534896987,0.06021096375503904,5.250998573303223
121,63.02525972412357,120.0,,15000,1.0631502752304076,2.158539694786072,-62.46377557323825,-6.0,2.8945828676223755,0.11926442240515063,0.05994602381056005,5.251010242462158
122,,,171.60508680343628,15000,,,,,,,,
123,213.60980539972368,121.0,161.34605884552002,15125,1.0644140515327454,2.0319584865570066,-62.983028290763734,-6.0,2.7997091232784213,0.11327111685559862,0.059690589065647254,5.251016613006592
124,253.41276274711754,122.0,161.653169631958,15250,1.067615571975708,2.1107194118499755,-63.47332246841923,-6.0,2.767581578223936,0.11474871875778321,0.05943816768924819,5.25099129486084
125,205.5595054736384,123.0,162.34543371200562,15375,1.0793977789878846,2.1883985147476195,-64.086912367079,-6.0,2.604638148867895,0.11302626570538869,0.059182514732813406,5.250966815948487
126,182.83687274586407,124.0,162.6522626876831,15500,1.0821935863494874,2.714436849594116,-64.96006947178995,-6.0,2.7645697555234356,0.10217736805638959,0.058938626960319915,5.251019458770752
127,204.64642144149542,125.0,163.6223337650299,15625,1.0883401565551758,2.003015522003174,-65.52325197250124,-6.0,2.6665259997049966,0.09736860839147417,0.058708782126205714,5.25097571182251
128,109.08519331122905,126.0,164.5419557094574,15750,1.0914873170852661,1.9924393529891968,-66.14053233977288,-6.0,2.535845625785089,0.10198668714973234,0.058475360650275914,5.250973323822022
129,178.60566201265112,127.0,165.23142075538635,15875,1.0880462284088135,2.0859009761810303,-66.540709662059,-6.0,2.540222523704408,0.10003578722003907,0.05823654994793838,5.250947814941406
130,74.4813788325058,128.0,165.58161520957947,16000,1.0893888111114503,2.248888790130615,-66.72050094604492,-6.0,2.4506386749206053,0.10680271060236039,0.05798775305749435,5.250992893218994
131,264.30976347922444,129.0,165.90658521652222,16125,1.089188217163086,2.3513485994338987,-67.5292261517237,-6.0,2.393759178736853,0.10135330590936872,0.0577300503921203,5.250989414215088
132,223.67763325190842,130.0,166.34090757369995,16250,1.093472671508789,2.4582739753723146,-68.06853571245748,-6.0,2.3579567901549803,0.09933582212655775,0.05748654687721524,5.250969528198242
133,84.97719871381398,131.0,167.02273869514465,16375,1.094872811794281,2.7530459146499635,-68.78490339006696,-6.0,2.50254986399696,0.08842917815560386,0.057250909139340105,5.250998317718506
134,214.9560742817815,132.0,167.70420789718628,16500,1.0944166202545167,2.4570775747299196,-69.24038745510963,-6.0,2.312186139245187,0.08866721788241018,0.0570335777633823,5.250988796234131
135,101.42990760410933,133.0,168.4007978439331,16625,1.0962901163101195,2.407622603416443,-69.64627777584015,-6.0,2.2021586876066905,0.09391898035057007,0.056799940568878556,5.2509727287292485
136,76.18337630320114,134.0,168.98157215118408,16750,1.1003700685501099,2.4924490795135497,-70.18164739301127,-6.0,2.1201117846273605,0.09194512376862188,0.0565560735244786,5.250964504241943
137,175.1156677624512,135.0,169.65451979637146,16875,1.0920780625343323,4.063432498931885,-70.55853404696026,-6.0,2.3171523033626498,0.08153713234360256,0.056328515745959894,5.251057563781738
138,238.29722180117216,136.0,170.24177408218384,17000,1.105615647315979,2.642543822288513,-71.54171617569462,-6.0,2.182431624781701,0.07752443753903912,0.056118219669042936,5.250964729309082
139,278.26923481089,137.0,170.9040722846985,17125,1.110610517501831,2.74865842628479,-72.23347812228732,-6.0,2.155779573652479,0.07474293749010752,0.05591310018087237,5.250963218688965
140,175.91371039547488,138.0,171.44582176208496,17250,1.1160790796279907,33.303101742744445,-72.29584417035502,-6.0,2.7181562473697047,0.03513062718294321,0.05570626409241436,5.253179901123047
141,255.5979991944571,139.0,172.11337566375732,17375,1.1086820888519286,10.842009078979492,-70.9733645726764,-6.0,6.051008625636025,-0.10664022272630107,0.05591581987748422,5.252356899261475
142,64.68312389792194,140.0,172.64565515518188,17500,1.105133957862854,5.359985195159912,-71.9601543795678,-6.0,4.614426216771526,0.06495337658787086,0.05591567433810893,5.251174449920654
143,40.00939273499902,141.0,173.37323188781738,17625,1.1041682510375976,4.473562709808349,-72.19246431380984,-6.0,3.4677908836849154,0.09868192430289965,0.05568510579306259,5.251030399322509
144,237.06247830745994,142.0,173.94679713249207,17750,1.117646698951721,4.151595119476318,-73.13661538400957,-6.0,2.801212106981585,0.09646373620677379,0.0554143093169996,5.250988624572754
145,146.30492122970006,143.0,174.57753586769104,17875,1.1184842348098756,3.898743762969971,-73.57213786291697,-6.0,2.554104695244441,0.09871449581687412,0.05513864523363551,5.250961238861084
146,245.68315710159385,144.0,175.2187249660492,18000,1.1189867334365844,3.6890489654541017,-74.17010842600176,-6.0,2.289717928055794,0.08361910692145748,0.05488587875537003,5.250952934265137
147,257.5544127566947,145.0,176.2180254459381,18125,1.1263804197311402,3.359142349243164,-75.01521204388331,-6.0,2.3005087962226263,0.08845161279988667,0.054644394082753206,5.250945716857911
148,195.7556876705625,146.0,176.9607071876526,18250,1.126129312992096,3.412668478012085,-75.46936145905525,-6.0,2.132570089832429,0.08249035892227004,0.05439380224590449,5.250951168060303
149,266.2635834832291,147.0,177.8486363887787,18375,1.1264271297454833,3.4670790996551513,-75.81848931691003,-6.0,2.1106717700049993,0.07805195113732702,0.05416441741875107,5.250928226470947
150,59.861697441667495,148.0,178.09944653511047,18500,1.136425712585449,3.328665735244751,-76.61693819107548,-6.0,2.0812095480580486,0.0675305447751476,0.05395012456118905,5.250906265258789
151,288.79826969035355,149.0,179.0660696029663,18625,1.1425903091430665,3.36500573348999,-77.21761297801184,-6.0,2.0669198490324474,0.0649277622264529,0.053749994412311874,5.250911350250244
152,139.80281569335816,150.0,179.65354561805725,18750,1.1377908554077147,3.3444994354248045,-77.69688304778069,-6.0,1.997264564037323,0.06359868178204182,0.05356072928368575,5.250916885375976
153,235.05431708759824,151.0,180.1601972579956,18875,1.1493745555877686,3.455465452194214,-78.69217367020865,-6.0,1.922371644822378,0.05441610810775605,0.053379393835074514,5.2509218673706055
154,173.22009165918516,152.0,180.367041349411,19000,1.1441169652938843,3.4638472270965575,-79.11151652182302,-6.0,1.985176149875887,0.05596315338005943,0.05320446262480341,5.2509010276794434
155,252.7814214858685,153.0,180.85649061203003,19125,1.1537739992141725,3.4778891658782958,-79.47887553865948,-6.0,1.9882726517934648,0.0515852685249041,0.053031446666887576,5.250916561126709
156,105.3676066429657,154.0,181.47072768211365,19250,1.1572837514877319,3.700479404449463,-80.14200924288842,-6.0,1.9520911439772575,0.05537503241230884,0.052852234469034955,5.250931022644043
157,256.3986929881769,155.0,182.02657222747803,19375,1.1555369958877564,3.685443759918213,-80.67195904444135,-6.0,2.036635578624786,0.05080879438254568,0.05267878560568056,5.250903774261475
158,222.25143520343175,156.0,182.54892015457153,19500,1.155529266357422,4.338475059509277,-81.19024362871724,-6.0,1.983995956759299,0.046474561861325654,0.05251906397311086,5.2509973564147945
159,270.345857030824,157.0,183.08400201797485,19625,1.1618303937911987,4.10462156867981,-81.90900566464379,-6.0,2.1551464852832614,0.044380848103808976,0.0523607879278213,5.251026371002197
