,episode_reward,episode,duration,step,Q1 loss,Q2 loss,Mean Target Q,Mean Q1,Mean Q2,critic_loss,batch_reward,actor_loss,actor_target_entropy,actor_entropy,alpha_loss,alpha_value
0,0.0,1.0,31.4008150100708,250,,,,,,,,,,,,
1,0.0,2.0,1.180046558380127,500,,,,,,,,,,,,
2,0.0,3.0,1.1791918277740479,750,,,,,,,,,,,,
3,20.0,4.0,1.1780624389648438,1000,,,,,,,,,,,,
4,0.0,5.0,322.53419971466064,1250,0.08580837855301797,0.08798580819903873,-0.015115422417409718,-0.0158141004772624,-0.014581566980923525,0.17379418567032553,0.0170546875,-0.09391253903508186,-2.0,2.4622389278411867,0.3140238980054855,0.09939569401688689
5,0.0,6.0,282.8020477294922,1500,0.04962787526485044,0.049631201762706044,0.23406386345624924,0.23343028622865677,0.23339996534585952,0.09925907688634471,0.0135390625,-0.3662290599346161,-2.0,2.531588788986206,0.3292914350032806,0.09812722670021723
6,0.0,7.0,328.75774216651917,1750,0.04608321275631897,0.04609304507321212,0.4042277669906616,0.40388649451732633,0.4038911113739014,0.09217625783244147,0.012375,-0.5345841262340546,-2.0,2.5433173027038576,0.32537802624702455,0.09690811160811025
7,0.0,8.0,322.1989834308624,2000,0.12693615203350783,0.12692757006979083,0.5980975410938263,0.597186863064766,0.597218765616417,0.2538637219076045,0.03496875,-0.7189944820404053,-2.0,2.534355827331543,0.3201811547279358,0.09571715075537462
8,58.0,9.0,303.0581784248352,2250,0.06976808217912912,0.07018621000275016,0.5647737181186676,0.5627744835615158,0.562858842253685,0.13995429188013075,0.0375546875,-0.6787333860397339,-2.0,2.5760390491485596,0.31559149408340453,0.09455158286813731
9,4.0,10.0,304.45553517341614,2500,0.055195696741342545,0.05591508368588984,0.6465351135730744,0.6455602989196777,0.6454571503400802,0.11111078015714884,0.0345546875,-0.778399498462677,-2.0,2.5511035232543944,0.3064305741786957,0.09341676099350076
10,0.0,11.0,317.1458361148834,2750,0.10105841712653638,0.1004012715369463,0.8088975253105164,0.8074193706512451,0.8073896837234497,0.20145968846976758,0.0342578125,-0.9390955786705018,-2.0,2.5593018417358397,0.30082548546791077,0.09231308217788495
11,0.0,12.0,305.91406059265137,3000,0.10381592194736004,0.10470147885382175,0.9572094571590424,0.9559910638332367,0.9559554381370544,0.20851740028709173,0.0288125,-1.0996377744674684,-2.0,2.563011823654175,0.296706102848053,0.09122498550968627
12,0.0,13.0,492.7101855278015,3250,0.1317901705354452,0.13219424371048807,1.0869556498527526,1.0860751025676727,1.086038073539734,0.26398441594094035,0.02575,-1.2425382986068725,-2.0,2.539623067855835,0.29257255387306214,0.09015598122217501
13,0.0,14.0,447.4892842769623,3500,0.19993217816203832,0.20090217278152706,1.1912907717227936,1.1894956216812134,1.1895966529846191,0.40083435100317,0.025,-1.348119951248169,-2.0,2.567835985183716,0.287509806394577,0.08910138157640227
14,0.0,15.0,321.494179725647,3750,1.1257000944912434,1.1361116897165775,1.3852515664100646,1.3810072345733642,1.3799316167831421,2.26181177932024,0.054,-1.5140226669311523,-2.0,2.5526903610229494,0.27148019361495973,0.08808039822219836
15,121.0,16.0,178.6693696975708,4000,0.7030411455631256,0.7147895478606224,1.4696337728500366,1.4662567133903504,1.466203317642212,1.4178307001590729,0.0516015625,-1.6157492389678956,-2.0,2.5326404876708986,0.2622663838863373,0.08711366330627482
16,0.0,17.0,83.99603700637817,4250,0.6686362991929055,0.6765201106667519,1.5677743463516236,1.562618956565857,1.562219181060791,1.3451564120054245,0.0485546875,-1.740916368484497,-2.0,2.4939580764770506,0.2549249895811081,0.08616071588043867
17,0.0,18.0,83.22570490837097,4500,1.0400611163377762,1.0429634556174279,1.7949067754745482,1.7939415574073792,1.793650944709778,2.0830245739221573,0.070609375,-1.96595014667511,-2.0,2.4865339870452883,0.2329324905872345,0.08525150117167117
18,111.0,19.0,83.59540152549744,4750,2.387402675032616,2.402706674337387,2.384645124435425,2.378347055912018,2.3778389863967897,4.7901093544960025,0.1417421875,-2.630271572113037,-2.0,2.381670419692993,0.17830095410346986,0.0844585124888945
19,521.0,20.0,,5000,2.375950930595398,2.3679092602729797,3.1180459880828857,3.1105838232040406,3.1111420454978944,4.7438601922988894,0.1728046875,-3.5132968769073485,-2.0,2.1950988445281983,0.12469637705385685,0.08387797908930501
20,,,114.52238607406616,5000,,,,,,,,,,,,
21,0.0,21.0,83.1151807308197,5250,2.292818211078644,2.2973550300598147,3.7007949495315553,3.695947413444519,3.694800756454468,4.590173248291015,0.1633828125,-4.166230657577515,-2.0,1.949453748703003,0.09872826650738716,0.08343768861871924
22,0.0,22.0,82.67043662071228,5500,3.1156831860542296,3.107177299499512,4.296768398284912,4.295288291931152,4.294960854530334,6.22286048412323,0.154390625,-4.836220823287964,-2.0,1.7545317678451537,0.08565313583612442,0.0830255392444549
23,142.0,23.0,82.44112396240234,5750,3.6104108233451844,3.6211027574539183,5.240857049942017,5.230708448410034,5.231286759376526,7.231513605117798,0.1729765625,-5.732097568511963,-2.0,1.5825131006240845,0.07266900810599328,0.08268209912743138
24,0.0,24.0,126.87458920478821,6000,3.5670952773094178,3.572855185508728,5.758425127029419,5.752871547698975,5.75427289390564,7.139950461387635,0.1639375,-6.207720474243164,-2.0,1.660059142112732,0.08321801744401455,0.08231127704700164
25,0.0,25.0,191.98744773864746,6250,5.605269203186035,5.595510869503022,6.7879409465789795,6.781839250564575,6.7807338943481446,11.200780072212218,0.188671875,-7.157978691101074,-2.0,1.6914135627746583,0.10850966125726699,0.08182479573819854
