,episode_reward,episode,duration,step,batch_reward,critic_loss,actor_loss,actor_target_entropy,actor_entropy,alpha_loss,alpha_value,centroid_MSE_loss
0,0.0,1.0,13.360039472579956,125,,,,,,,,
1,23.579030900784034,2.0,0.47246623039245605,250,,,,,,,,
2,20.747401348917606,3.0,0.48761916160583496,375,,,,,,,,
3,15.208494239734875,4.0,0.4935617446899414,500,,,,,,,,
4,22.388913929606666,5.0,0.4740729331970215,625,,,,,,,,
5,16.786626931975075,6.0,0.4897270202636719,750,,,,,,,,
6,21.279484872018013,7.0,0.4940516948699951,875,,,,,,,,
7,26.341675891684616,8.0,0.4927089214324951,1000,,,,,,,,
8,32.46511410728092,9.0,123.64020276069641,1125,0.17692374289035798,0.21057703733444214,-0.9276125913574582,-6.0,7.070581233690655,0.93100253835557,0.09971486710263412,1.275745162010193
9,24.963081566453265,10.0,123.14019560813904,1250,0.17890725457668305,0.12761565595865249,-1.5489366958218236,-6.0,7.475837607537547,0.9882269684345492,0.09907825666592468,0.2871827611923218
10,22.500773258803708,11.0,123.86787533760071,1375,0.17862625885009767,0.12421803224086761,-1.8911620756936451,-6.0,7.552956225380065,0.9825918712313213,0.09845671575171866,0.179651731133461
11,18.62651726236132,12.0,123.11065649986267,1500,0.179057461977005,0.14398927754163743,-2.173542022705078,-6.0,7.582982824694726,0.9703052813006986,0.09784442701019459,0.1571690423488617
12,27.696064616868732,13.0,124.17336654663086,1625,0.18522450065612792,0.17224875819683075,-2.453336235076662,-6.0,7.578200309995621,0.9524189101325141,0.09724472213948378,0.13776701253652573
13,28.781617375706794,14.0,124.18523669242859,1750,0.18583101534843444,0.1796179051399231,-2.7263253158138645,-6.0,7.469902192392657,0.9397914842251809,0.0966559431103002,0.11938128489255904
14,19.71654578127114,15.0,124.92603063583374,1875,0.18294782650470734,0.18362943661212922,-2.938233133346315,-6.0,7.406842201475113,0.9332046669626993,0.09607205972659796,0.10182358276844025
15,25.076626932125148,16.0,124.00893521308899,2000,0.18761002242565156,0.18719460690021514,-3.2090889600015458,-6.0,7.256728687594014,0.9236186146736145,0.09549189411226555,0.08727476406097412
