,episode_reward,episode,batch_reward,critic_loss,actor_loss,actor_target_entropy,actor_entropy,alpha_loss,alpha_value,duration,step
0,186.90792292430567,9.0,0.9017353677749633,1.9908009395599364,-1.6639412627333687,-1.0,1.1534433870147618,0.14052936026737803,0.09974408220677149,22.093098878860474,1125
1,145.61187426687925,10.0,0.9463461294174195,0.9631156182289123,-2.1488952117581523,-1.0,1.1932491640890799,0.15970255843093317,0.09909590622109751,22.0692355632782,1250
2,131.02573840444705,11.0,0.9536134414672851,0.8502054915428162,-2.631684030805315,-1.0,1.0197157471899003,0.14804098104673719,0.09849195962860471,22.12640690803528,1375
3,154.31949311812735,12.0,0.9616441493034362,0.9956266169548035,-3.1870732115161036,-1.0,0.8994166495338562,0.14356173190378374,0.0979122732195162,22.017826080322266,1500
4,67.23387772640962,13.0,0.9626648950576783,1.3212214584350586,-3.7994876967536078,-1.0,0.809866864529867,0.1342290984023185,0.09734699094579333,22.2309148311615,1625
5,228.50122176178044,14.0,1.0035785274505615,4.415945894241333,-4.391488613620881,-1.0,0.8159735308539483,0.12776754604231927,0.0968157620199265,22.11116600036621,1750
6,86.65713815679216,15.0,0.9775817136764526,3.143976230621338,-3.635638456495981,-1.0,0.9718785768463498,0.14354985633066722,0.09623776872952779,22.21910524368286,1875
7,195.59027451527913,16.0,1.0128544673919677,1.8868095989227296,-4.45928039089326,-1.0,0.7060150898271992,0.12100945605385688,0.09569076917344524,,2000
8,102.6851531722901,17.0,1.0024801697731018,2.649655445098877,-5.08815342282492,-1.0,0.6448956836783697,0.10986572622306763,0.09520232831201857,22.170552492141724,2125
9,120.93828009169327,18.0,1.0092459425926208,3.414030996322632,-5.8190334612323396,-1.0,0.6978260153724302,0.10053276006252534,0.09474298934782704,22.16605043411255,2250
10,179.8600640205637,19.0,1.0375595197677612,4.225380773544312,-6.654992050594753,-1.0,0.7087817523214552,0.08614154254633283,0.09432633741507454,22.169578552246094,2375
11,155.4593755926734,20.0,1.079836190700531,5.190700778961181,-7.5212192227763515,-1.0,0.7192948239464914,0.07220405081827794,0.09396163818816985,22.11668848991394,2500
12,312.40973291779915,21.0,1.1331719331741332,9.57870387649536,-8.201646456642756,-1.0,0.8315213142879425,0.05192941552885468,0.09366687375401693,22.203319549560547,2625
13,253.13447953430736,22.0,1.164146099090576,7.599334930419922,-9.131951285946753,-1.0,0.8257573919911538,0.03679488227522421,0.0934413475615363,22.0891535282135,2750
14,191.08810350566785,23.0,1.19712606716156,10.10247352218628,-10.323562516106499,-1.0,0.8024576637479994,0.023126275711027638,0.09328704859529223,22.278131246566772,2875
15,205.37612622056452,24.0,1.2156767416000367,11.808503196716309,-11.454203067287322,-1.0,0.7633966524754802,0.0030590960654550262,0.09321985946547601,,3000
16,211.21351668610643,25.0,1.2328781270980835,12.574641746520996,-12.561895809476338,-1.0,0.7222919057285975,-0.0011089615309463135,0.09321148598951007,22.124987602233887,3125
