,episode_reward,episode,duration,step,batch_reward,critic_loss,actor_loss,actor_target_entropy,actor_entropy,alpha_loss,alpha_value,BYOL_L2_MSE_loss
0,0.0,1.0,39.941702127456665,125,,,,,,,,
1,23.579030900784034,2.0,0.4633944034576416,250,,,,,,,,
2,20.747401348917606,3.0,0.4612998962402344,375,,,,,,,,
3,15.208494239734875,4.0,0.4607541561126709,500,,,,,,,,
4,22.388913929606666,5.0,0.4627559185028076,625,,,,,,,,
5,16.786626931975075,6.0,0.4621894359588623,750,,,,,,,,
6,21.279484872018013,7.0,0.4634270668029785,875,,,,,,,,
7,26.341675891684616,8.0,0.4622058868408203,1000,,,,,,,,
8,32.46511410728092,9.0,117.13108158111572,1125,0.1779782109260559,0.2048713590502739,-0.9174038219073463,-6.0,7.037326906408582,0.9289250170427655,0.0997155736046001,0.6158842937946319
9,19.72321084561313,10.0,118.66993141174316,1250,0.17920663034915923,0.13464071172475814,-1.5762191510969592,-6.0,7.468854627301616,0.9854789155144845,0.09907841259228815,0.36237734198570254
10,33.16232774614042,11.0,120.40973997116089,1375,0.18086185002326965,0.1216414394378662,-1.897403427532741,-6.0,7.56177186209058,0.9753038268240671,0.09845990292822775,0.2779606170654297
11,20.73043672260558,12.0,122.96063494682312,1500,0.18295166552066802,0.11774690234661102,-2.151547897246576,-6.0,7.712190528069773,0.9706171914454429,0.09784815968101959,0.20135264551639556
12,22.31142291602507,13.0,82.9097089767456,1625,0.1810204552412033,0.11582856613397598,-2.4075261600433833,-6.0,7.6811769727676635,0.9572031989930168,0.09724452952707217,0.19157247340679168
13,22.42575965158257,14.0,77.16798424720764,1750,0.1857953186035156,0.12757361310720444,-2.6465096781330724,-6.0,7.66167970626585,0.9453859627246857,0.09665125334494194,0.16245966649055482
14,35.27156529863429,15.0,77.96911787986755,1875,0.19165561866760253,0.15022249120473863,-2.90455614952814,-6.0,7.566844425504169,0.9305689022654579,0.09606615142131354,0.12814811342954635
15,32.94124499438202,16.0,78.83103680610657,2000,0.19707017827033996,0.21275089693069457,-3.1453383930267824,-6.0,7.331487694094258,0.8731719361197564,0.09549872939830197,0.0967497232556343
16,33.933879587394635,17.0,79.55437588691711,2125,0.20785397851467133,0.23536705327033997,-3.331397060364012,-6.0,7.187769390287853,0.8668287462658353,0.09495951434320082,0.08033093029260635
17,48.07407564734519,18.0,80.29788112640381,2250,0.21468447256088258,0.20658759272098542,-3.525301441069572,-6.0,7.343631552111718,0.8712369963046043,0.09440753498079962,0.061703706830739974
18,50.86432698235633,19.0,81.31184434890747,2375,0.23027972602844238,0.21225305080413817,-3.7352339350987993,-6.0,7.227683370075528,0.8469238423165821,0.09386187142253045,0.05037471130490303
19,64.1727470365745,20.0,82.03080463409424,2500,0.2433813570737839,0.2671846264600754,-3.9109156862381966,-6.0,7.010554905860655,0.7868809594262031,0.09333488615824655,0.047894486784935
20,58.17577841660873,21.0,82.89378929138184,2625,0.25524791729450225,0.2845153603553772,-4.19244841166905,-6.0,6.470211967589363,0.6968318905149188,0.09285968144645182,0.04170918399095535
21,86.70762682727324,22.0,84.05701756477356,2750,0.2889237312078476,0.3875422565937042,-4.455396848340189,-6.0,6.235762480766542,0.6177231794403445,0.09242852386065142,0.038507221311330796
22,135.22195935939678,23.0,84.74984169006348,2875,0.3178077301979065,0.3629986221790314,-4.835428253052727,-6.0,5.8610182035537,0.5693059487948342,0.09203038463586884,0.03308108529448509
23,109.58996907820023,24.0,85.3426821231842,3000,0.3474510672092438,0.4508632400035858,-5.424444644681869,-6.0,5.303500544640325,0.4508120927118486,0.09167585857703697,0.02986213417351246
24,145.26887107857047,25.0,86.3166184425354,3125,0.3745046982765198,0.5351453974246979,-6.109042992667546,-6.0,5.06921414723472,0.3508696551360781,0.09139065892479838,0.027535317167639732
25,105.67347487329768,26.0,87.01665043830872,3250,0.3965324077606201,0.6788650770187378,-6.886681910484068,-6.0,5.128648996353149,0.3392295871050127,0.0911415597471259,0.02683694852888584
26,90.40078667699078,27.0,87.92330598831177,3375,0.39337693190574646,0.7868578934669495,-7.747623988560268,-6.0,5.03953156395564,0.3434871361842231,0.09088346986626712,0.026452996641397476
27,20.250636529727526,28.0,88.71326541900635,3500,0.386185396194458,0.8440718803405761,-8.508721682333178,-6.0,5.166753538193241,0.36744597025455966,0.09060765812664552,0.025281250834465026
28,17.114781995016244,29.0,89.86904406547546,3625,0.38680750417709353,0.810574649810791,-9.314739499773298,-6.0,5.421964342631991,0.37779429365718176,0.09030662308027568,0.02307019080221653
29,79.27492101679987,30.0,90.34066534042358,3750,0.3980040345191956,0.803052851676941,-9.84452272230579,-6.0,5.925933184162263,0.4352035133108016,0.08997800276557351,0.021782269343733788
30,97.76300192504505,31.0,91.47885990142822,3875,0.3959480047225952,0.5180497212409974,-9.574100131080264,-6.0,6.662482867165218,0.6414048917709835,0.0895277706391418,0.0203161398768425
31,26.385973788211082,32.0,92.32933759689331,4000,0.400178172826767,0.4655900161266327,-10.399294760919386,-6.0,5.958714262131722,0.5681468748277233,0.08900637727699888,0.018056840375065802
32,99.79377485241717,33.0,93.49013781547546,4125,0.41357300186157225,0.3906039037704468,-11.037164657834976,-6.0,6.104105139535571,0.59292400356323,0.08851818952461842,0.016602740667760373
33,112.81731411694804,34.0,93.99227714538574,4250,0.4246290156841278,0.37468191504478454,-11.462768693124094,-6.0,6.34815687517966,0.6282950505133598,0.08800336026829214,0.015955886274576187
34,68.8404481186738,35.0,95.0098671913147,4375,0.43041651844978335,0.40885652852058413,-11.895188634357755,-6.0,6.207437863425603,0.6477862643817115,0.08745928219192915,0.017494579322636126
