,episode_reward,episode,duration,step,Q1 loss,Q2 loss,Mean Target Q,Mean Q1,Mean Q2,critic_loss,batch_reward,actor_loss,actor_target_entropy,actor_entropy,alpha_loss,alpha_value
0,0.0,1.0,25.412673711776733,125,,,,,,,,,,,,
1,188.54858664024,2.0,0.8190720081329346,250,,,,,,,,,,,,
2,148.42677041475667,3.0,0.8123831748962402,375,,,,,,,,,,,,
3,96.18193741935099,4.0,0.8122057914733887,500,,,,,,,,,,,,
4,82.30982819659563,5.0,0.8110432624816895,625,,,,,,,,,,,,
5,198.98424208864233,6.0,0.8165445327758789,750,,,,,,,,,,,,
6,159.49821390562659,7.0,0.8137362003326416,875,,,,,,,,,,,,
7,113.95622178975879,8.0,0.8203864097595215,1000,,,,,,,,,,,,
8,89.62519938559855,9.0,167.586186170578,1125,1.728877685546875,1.7352690839767455,1.9857448878288269,1.969388471633196,1.9699079670906068,3.464146764755249,1.1006787672042846,-2.021476538171844,-1.0,1.0899670076748682,0.11492387314755766,0.09981112522416777
9,173.20886845378377,10.0,160.43207359313965,1250,1.6555540542602538,1.6555684986114503,2.8615894088745115,2.8566806888580323,2.856862535476685,3.3111225509643556,1.1243561725616456,-2.9497232014133083,-1.0,1.1830101666911956,0.1386964809029333,0.09921534200282818
10,193.62403104077723,11.0,156.67097854614258,1375,1.0522695684432983,1.0514130973815918,3.466263595581055,3.4650146312713623,3.4651364822387696,2.10368266248703,1.145977873802185,-3.524822057239593,-1.0,1.227523302275037,0.14705087303642242,0.09860348828949586
11,165.72273541738184,12.0,164.93550038337708,1500,0.5522095475196839,0.5511925120353699,3.8004587955474856,3.799154411315918,3.799177444458008,1.1034020581245423,1.1753932332992554,-3.8631349609744166,-1.0,1.2296074609602652,0.15912290974970786,0.09793418681674419
12,163.18395906796357,13.0,158.86615681648254,1625,0.5795802171230316,0.5795327498912811,4.2932439804077145,4.292350074768066,4.292284564971924,1.1591129660606385,1.139573278427124,-4.349553059017848,-1.0,1.2361897532902066,0.15823676827408018,0.09728038009326485
13,4.7741352380156306,14.0,136.80654120445251,1750,0.7255104744434356,0.7239095396995544,4.722969989776612,4.717666397094726,4.717688690185547,1.4494200177192689,1.0861157279014588,-4.768854787272792,-1.0,1.1986191618827082,0.15852803712890995,0.09664188788495082
14,172.60351330537628,15.0,97.13066172599792,1875,0.8813348550796509,0.8817337923049927,5.3055868911743165,5.301648643493652,5.301699398040771,1.763068645477295,1.0880975399017334,-5.350756425706167,-1.0,1.1854242313475836,0.15253580680915288,0.0960215694083643
15,49.70421169783849,16.0,92.09135699272156,2000,1.1119013652801513,1.110117103099823,5.850251083374023,5.847015857696533,5.846866092681885,2.2220184659957884,1.0658278398513794,-5.916614570925312,-1.0,1.1649782398054678,0.14565665419063262,0.09543428361130374
16,196.0884334526776,17.0,120.03741312026978,2125,1.2108758878707886,1.2104884357452392,6.509292835235596,6.5064386405944825,6.506776863098144,2.421364323616028,1.077313648223877,-6.584338672577389,-1.0,1.1047218385196866,0.1256983806453054,0.09489873983752181
17,73.23864803145531,18.0,115.77274060249329,2250,1.401497733592987,1.4024037575721742,7.028167465209961,7.025394435882569,7.024991149902344,2.8039015045166016,1.059940911769867,-7.127015413776521,-1.0,1.069237312962932,0.10763656696484934,0.09442259744565443
18,72.68047079479088,19.0,100.34946751594543,2375,1.3986987667083741,1.4006729383468628,7.5855130729675295,7.582524154663086,7.582663440704346,2.7993716955184937,1.035124346256256,-7.711817733825199,-1.0,1.0447180554980324,0.09623022330185724,0.09400496672068055
19,128.08892307640983,20.0,98.98198699951172,2500,1.839352557182312,1.839705376625061,8.253115489959717,8.249800983428955,8.249655338287354,3.6790579376220705,1.0467376098632812,-8.40303740193767,-1.0,1.0298207354161046,0.0848010087445859,0.09362721229422727
20,142.93745195361828,21.0,159.87166666984558,2625,1.7061605467796326,1.7055711817741395,8.933993194580077,8.92898480987549,8.929051361083985,3.4117317266464235,1.0495371623039245,-9.133268235221742,-1.0,1.0026632963664948,0.06762118708519708,0.09328884533329097
21,180.19533694185293,22.0,186.08109307289124,2750,1.9843136224746705,1.9839245138168335,9.605999580383301,9.601729034423828,9.601444358825683,3.9682381162643434,1.0576241660118102,-9.894887478120866,-1.0,0.960469780429717,0.05651440504457681,0.0930035991301722
22,140.977394740127,23.0,145.84014868736267,2875,1.8253785495758057,1.8259044866561889,10.337980529785156,10.33259065246582,10.332773178100586,3.651283052444458,1.056021047592163,-10.653339552500892,-1.0,0.9304001425939893,0.046825751425727966,0.09276844559467572
23,8.744003184977874,24.0,155.92959570884705,3000,2.033779932498932,2.0380994086265565,11.044810989379883,11.034871948242188,11.034543968200683,4.071879334449768,1.0355353546142578,-11.377207986770138,-1.0,1.0080234264173815,0.040459588800947514,0.09255009073803716
24,200.691954426482,25.0,138.95856404304504,3125,2.8913968839645388,2.8970360174179075,11.73176889038086,11.729697479248047,11.728993087768554,5.788432880401611,1.0378404598236084,-12.11888561551533,-1.0,1.0225755742618017,0.02944249673450868,0.09236793736183485
25,115.7836733514812,26.0,135.40723252296448,3250,2.9709187135696413,2.973116912841797,12.46766830444336,12.46284432220459,12.463041656494141,5.94403564453125,1.0412709860801697,-12.874969405512656,-1.0,0.990108702451952,0.01336353701621955,0.0922348362546868
26,155.71814686273063,27.0,167.4733362197876,3375,3.011089550971985,3.0084841690063477,13.193498466491699,13.186224731445312,13.186136474609375,6.0195737590789795,1.0446161460876464,-13.673642340160551,-1.0,0.8727889354266818,-0.017450968463284273,0.09224548141344326
