,episode_reward,episode,duration,step,batch_reward,critic_loss,actor_loss,actor_target_entropy,actor_entropy,alpha_loss,alpha_value,pos_sample_avg_cos_similarity,neg_sample_avg_cos_similarity,pos_sample_avg_cos_similarity_reverse,neg_sample_avg_cos_similarity_reverse,BYOL_L2_MSE_loss
0,0.0,1.0,49.60343098640442,500,,,,,,,,,,,,
1,45.447181319925,2.0,2.1800434589385986,1000,,,,,,,,,,,,
2,30.66754504360952,3.0,231.0745153427124,1500,0.07780721761286259,0.04900690652057529,-1.4462610906660556,-6.0,7.569729743957519,0.9784486885070801,0.0987469622916267,0.9512154778242111,0.9296755952835083,0.9512643003612756,0.9297193849384785,0.09752021783147939
3,37.873835593477594,4.0,228.46323680877686,2000,0.09148988291621209,0.03353153425082565,-2.220965103149414,-6.0,7.752709568023682,0.969017936706543,0.09630991655242897,0.9975984965562821,0.9646334630250931,0.9975734580755233,0.9646081054210662,0.004828038110164926
4,73.29115617214035,5.0,228.49489521980286,2500,0.09356514446437358,0.05997319326549769,-2.969505884170532,-6.0,7.785293561935425,0.9367673025131226,0.09398374936247143,0.9975719168186188,0.9544998116493225,0.9976217900514602,0.9545483881235123,0.004806291255168617
5,41.56245264784878,6.0,227.6479561328888,3000,0.09000916565954685,0.08426248633861541,-3.8384287643432615,-6.0,7.820368854522705,0.9115175149440765,0.09174968361967353,0.997568631529808,0.9466143341064454,0.9975014480352402,0.946590071439743,0.004929914561565965
6,35.42016363950562,7.0,227.01111245155334,3500,0.09176827861368655,0.12400079235434532,-4.758901290893554,-6.0,7.787271673202515,0.8842856287956238,0.08958957253195818,0.9977324013710022,0.9385718451738357,0.9977497693300247,0.9385886435508728,0.004517827945761383
7,53.69493020486047,8.0,229.87133693695068,4000,0.08994364359974862,0.16358585530519484,-5.597042125701904,-6.0,7.8042946033477785,0.8603185737133026,0.08750351773506371,0.997899792432785,0.9330347307920456,0.9978607729673385,0.9330022052526474,0.0042394266014453025
8,36.034294288474875,9.0,230.6261522769928,4500,0.09567587354779243,0.2877586736083031,-6.437378480911255,-6.0,7.820535852432251,0.829583199262619,0.08548377464482004,0.9981265679597855,0.9244668855667114,0.9981087718009949,0.9244581235647201,0.0037646623430773614
9,120.65027778995835,10.0,,5000,0.1040850114673376,0.45324421718716623,-7.403690692901612,-6.0,7.678115900039673,0.7718196868896484,0.08357295609888322,0.9983807954788207,0.9139308059215545,0.9984031212329865,0.9139593179225922,0.0032160754478536544
10,,,277.2906143665314,5000,,,,,,,,,,,,
11,39.68270661069532,11.0,228.70095539093018,5500,0.11528973123431206,0.7588541759252548,-8.5046358127594,-6.0,7.413994682312012,0.7149809639453888,0.08177984801904815,0.9984342746734619,0.9000043576955795,0.998422972202301,0.900005026102066,0.003142750841099769
12,168.22089920574686,12.0,229.04277396202087,6000,0.12627860786020756,1.1007231541872025,-9.775609298706055,-6.0,7.164207876205444,0.6681839733123779,0.08008674675260606,0.9978758826255798,0.8870467323064805,0.9978763097524643,0.88706214761734,0.004247814760543406
13,82.06099439174349,13.0,228.7846736907959,6500,0.1316682687997818,1.204889876127243,-11.100275150299073,-6.0,7.094427907943726,0.6497898955345154,0.07844025865585974,0.9973280473947524,0.8770946902036667,0.9973694456815719,0.8770923248529434,0.0053025085008703175
14,118.6440719772725,14.0,228.07211637496948,7000,0.1341823520809412,1.3435113190412522,-12.165373111724854,-6.0,7.039121988296508,0.6204779109954834,0.0768118997926128,0.9964807212352753,0.8725744006633759,0.996565806388855,0.8726595700979233,0.006953478273935616
15,43.6680511769595,15.0,229.2205765247345,7500,0.1376599758863449,1.4349962114095687,-13.179405612945557,-6.0,6.837929573059082,0.5699588500261307,0.07525085397275769,0.9961029027700424,0.8674796122312546,0.9960790767669677,0.867455176115036,0.007818016555160285
16,98.9847012845273,16.0,230.11673879623413,8000,0.1381574308425188,1.7473521554470062,-14.260621746063233,-6.0,6.603970750808716,0.5304022824764252,0.07379192536178361,0.9955025869607925,0.8604737309217453,0.9954270788431168,0.8604042882919312,0.009070337891578675
17,91.19042090048505,17.0,229.47872805595398,8500,0.14224111911654472,1.6485251076221465,-15.35774160003662,-6.0,6.549979042053223,0.5308970129489898,0.07232846784928695,0.9956881663799286,0.8570215270519257,0.9956799175739288,0.8570043807029724,0.00863192086853087
18,87.61575659260771,18.0,228.66853499412537,9000,0.14315697447955608,1.405497648715973,-16.162260280609132,-6.0,6.422382471084595,0.5201742070913314,0.07084539734190318,0.9963460104465485,0.8456671077013016,0.9963357214927673,0.8456677494049072,0.007318268436007202
19,102.16780901005079,19.0,229.8005485534668,9500,0.1460312764942646,1.2039187449216842,-16.917383613586427,-6.0,6.354957492828369,0.5071779046058654,0.0693689691568042,0.9964015417098999,0.8371873123645782,0.9964414877891541,0.8372151741981506,0.0071569712702184915
20,50.769342429044855,20.0,,10000,0.14895587003231048,1.157069622039795,-17.715373077392577,-6.0,6.348974382400512,0.49346267819404604,0.06791241948215956,0.9965500142574311,0.82818698990345,0.9965231455564499,0.8281691210269928,0.006926839889027178
21,,,276.7027955055237,10000,,,,,,,,,,,,
22,160.3555090684963,21.0,346.632675409317,10500,0.15666000014543532,1.1649156161546708,-18.652154151916505,-6.0,6.285565670013428,0.4709230266809464,0.06648572455811329,0.9966897974014283,0.8227402473688126,0.9966745401620865,0.8227381514310836,0.006635664922650903
