,episode_reward,episode,duration,step,Q1 loss,Q2 loss,Mean Target Q,Mean Q1,Mean Q2,critic_loss,batch_reward,actor_loss,actor_target_entropy,actor_entropy,alpha_loss,alpha_value
0,0.0,1.0,25.14352512359619,125,,,,,,,,,,,,
1,188.54858664024,2.0,0.8313755989074707,250,,,,,,,,,,,,
2,148.42677041475667,3.0,0.8276231288909912,375,,,,,,,,,,,,
3,96.18193741935099,4.0,0.8194527626037598,500,,,,,,,,,,,,
4,82.30982819659563,5.0,0.8239727020263672,625,,,,,,,,,,,,
5,198.98424208864233,6.0,0.8300650119781494,750,,,,,,,,,,,,
6,159.49821390562659,7.0,0.825178861618042,875,,,,,,,,,,,,
7,113.95622178975879,8.0,0.8170726299285889,1000,,,,,,,,,,,,
8,89.62519938559855,9.0,172.00980424880981,1125,1.6067881078720092,1.6120264530181885,1.9537557435035706,1.9406923220660537,1.9396795985996724,3.218814556121826,1.0388076300621032,-1.993122861498878,-1.0,1.1420312198322444,0.13867213677555795,0.09974429773073416
9,86.84197926489995,10.0,169.3402853012085,1250,1.573589201927185,1.5715419178009034,2.7801225624084474,2.7749947204589844,2.775720365524292,3.145131118774414,1.0339581017494202,-2.8349877172900784,-1.0,1.2030554875250785,0.16278380347836402,0.09908312236240216
10,156.9322033147151,11.0,168.6193025112152,1375,1.5639129934310914,1.5645007514953613,3.434422706604004,3.4289182548522947,3.4285309829711914,3.1284137363433837,1.0577249875068664,-3.4913933050064814,-1.0,1.049401288940793,0.15585561593373617,0.09845585292676964
11,112.43513262971511,12.0,183.42788124084473,1500,1.5000298528671265,1.4963361148834229,3.998740390777588,3.998679119110107,3.99919517326355,2.9963659706115724,1.0251318030357361,-4.053646576020025,-1.0,0.9693753882761924,0.15429117843028037,0.09785336072918557
12,66.8470655724356,13.0,184.85473895072937,1625,1.3818331441879272,1.3804824504852296,4.498366065979004,4.49483353805542,4.494157028198242,2.762315586090088,0.9626042466163636,-4.545799618675595,-1.0,0.9433403232740978,0.15256137081554957,0.09725569899111942
13,39.598770989439416,14.0,154.30225920677185,1750,1.3359554634094237,1.329456862449646,5.005255664825439,5.002193248748779,5.002118095397949,2.665412322998047,0.9247102875709534,-5.044673712022843,-1.0,0.9723454656139496,0.15405562111446935,0.09665835440154678
14,51.832482017976794,15.0,151.74473190307617,1875,1.3284524097442627,1.3324204931259156,5.53137604522705,5.529008869171142,5.529631195068359,2.660872899055481,0.9211786026954651,-5.570985619983976,-1.0,1.0163291352135795,0.15407937836079372,0.0960622607063667
15,167.76464932155397,16.0,151.8635482788086,2000,1.3289224271774291,1.3294217653274536,6.104666027069092,6.1019846534729005,6.102379108428955,2.658344181060791,0.9464517159461975,-6.160629072496968,-1.0,1.0032354737481763,0.15381374979211437,0.0954685887099051
16,207.02645073323157,17.0,152.50060606002808,2125,1.457855875968933,1.4567937774658204,6.724858390808105,6.720649707794189,6.720772499084473,2.9146496505737303,0.9989479355812073,-6.786142530895415,-1.0,0.9765340250635904,0.15117941938695453,0.09488150096123978
17,225.04462706365175,18.0,153.8336284160614,2250,1.5099545593261718,1.5099023027420044,7.321665214538574,7.320441761016846,7.320002830505371,3.0198568649291992,1.017840726852417,-7.3560725719698015,-1.0,0.9450839387793695,0.14480869940692379,0.09431320471598222
18,60.16818627263114,19.0,188.2300148010254,2375,1.469884934425354,1.4696632261276246,7.8879794540405275,7.886417804718017,7.887017448425293,2.939548154830933,1.0045227489471436,-7.944235491374182,-1.0,0.8507776118460155,0.14461054026134432,0.09375856714760099
19,137.57409515589598,20.0,178.30692315101624,2500,1.409977550506592,1.4114549312591553,8.454100021362304,8.452198516845703,8.451388973236083,2.8214324893951415,0.9975338201522828,-8.511666036421254,-1.0,0.8512104071917073,0.14243790327060607,0.09320852697484856
20,83.48636495626296,21.0,171.05531072616577,2625,1.4356552267074585,1.4349839878082276,9.019282119750976,9.020426536560059,9.020605888366699,2.870639213562012,0.9911303815841674,-9.083238026452443,-1.0,0.7866166560422807,0.1385146171327621,0.09266916888556465
21,215.4569630259482,22.0,179.5332169532776,2750,1.5168145971298217,1.5165368041992187,9.615375061035156,9.608499847412109,9.60880990600586,3.0333513946533204,1.0041171360015868,-9.658797525590465,-1.0,0.8184367980687849,0.14045944329231017,0.09213633528658792
22,76.42496265789023,23.0,173.19263577461243,2875,1.487468710899353,1.4858044538497925,10.179383491516113,10.178802658081056,10.178727058410644,2.973273166656494,0.9974735250473022,-10.230605897449312,-1.0,0.8910009014228034,0.14042897971849594,0.09159082618466002
23,112.39600495507997,24.0,174.35744190216064,3000,1.4604228963851928,1.459564995765686,10.75471427154541,10.752762763977051,10.75227116394043,2.919987897872925,0.9928459453582764,-10.809035885718561,-1.0,0.8256663391667027,0.1407007115983194,0.09105194434490736
24,97.79146460688438,25.0,174.8217794895172,3125,1.415936511039734,1.4170989971160888,11.323025314331055,11.32330054473877,11.32351136779785,2.833035503387451,0.9890094904899597,-11.375887613447885,-1.0,0.896886772579617,0.14254370450027407,0.09050554698526585
25,99.15700498467709,26.0,151.85268902778625,3250,1.4099431686401367,1.4084884767532349,11.880736450195313,11.879454086303712,11.879248680114745,2.818431657791138,0.979796992301941,-11.931709197259718,-1.0,0.8472153150266216,0.13928851893832606,0.08996412494352823
26,79.36565331667819,27.0,152.81251049041748,3375,1.3763555755615235,1.3734036617279053,12.41776106262207,12.416182823181153,12.417074729919433,2.7497592391967776,0.9628257541656494,-12.460952622549874,-1.0,0.9041557491771759,0.14009793989715122,0.08943292820814487
