,episode_reward,episode,duration,step,batch_reward,critic_loss,actor_loss,actor_target_entropy,actor_entropy,alpha_loss,alpha_value,curl_loss
0,0.0,1.0,12.20789361000061,125,,,,,,,,
1,23.579030900784034,2.0,0.4920773506164551,250,,,,,,,,
2,20.747401348917606,3.0,0.49262237548828125,375,,,,,,,,
3,15.208494239734875,4.0,0.4898531436920166,500,,,,,,,,
4,22.388913929606666,5.0,0.49577784538269043,625,,,,,,,,
5,16.786626931975075,6.0,0.491746187210083,750,,,,,,,,
6,21.279484872018013,7.0,0.4909946918487549,875,,,,,,,,
7,26.341675891684616,8.0,0.4923985004425049,1000,,,,,,,,
8,32.46511410728092,9.0,63.19472908973694,1125,0.1826748386621475,0.24025190776586533,-0.8914736435999946,-6.0,7.179946135699986,0.9244180889356703,0.09969492165980198,6.223303569793702
9,30.03675825183167,10.0,65.1762182712555,1250,0.18881907379627227,0.19123216527700423,-1.3161240364274671,-6.0,7.751811911982875,0.984960618519014,0.09904635650457635,6.5232257003784175
10,24.76975922412023,11.0,63.113985776901245,1375,0.18663167464733124,0.1272228138446808,-1.5593159671813723,-6.0,7.687985813806927,0.9758555141706315,0.09842087312910257,6.129610645294189
11,21.487298568238725,12.0,62.49716544151306,1500,0.18565674424171447,0.12251225632429123,-1.81216113990353,-6.0,7.729259875512892,0.9692015071069041,0.09780633826606681,4.755931566238403
12,27.634702846994948,13.0,63.47039270401001,1625,0.18876279067993165,0.15081765180826187,-2.000838555986919,-6.0,7.77899185816447,0.9566816886266073,0.0972013674955716,1.7354006724357605
13,23.845158686569043,14.0,64.3597891330719,1750,0.1883140456676483,0.16707855820655823,-2.3818076848983765,-6.0,7.769578633769866,0.9394616253914372,0.09660801980780465,0.5903458831310272
14,19.16007184539039,15.0,63.947718143463135,1875,0.18656928431987763,0.18484637868404388,-2.5989549689822726,-6.0,7.71718540645781,0.9208342820879013,0.09602630403844689,0.3846037278175354
