,episode_reward,episode,duration,step,batch_reward,critic_loss,actor_loss,actor_target_entropy,actor_entropy,alpha_loss,alpha_value
41,,,93.71496748924255,10000,,,,,,,
42,464.0,41.0,75.52185225486755,10250,1.5210078125,3.6164276962280275,-98.42686987304687,-2.0,1.0173517169952393,-0.02305794064886868,0.08970285659435931
43,889.0,42.0,75.80714535713196,10500,1.571328125,4.095319614410401,-102.36198919677734,-2.0,1.0233623476028442,-0.019672399953007697,0.09019141464673233
44,987.0,43.0,75.8220272064209,10750,1.592140625,3.750637354850769,-106.81798742675781,-2.0,1.0082173867225648,-0.021177831046283246,0.09075267068635626
45,578.0,44.0,75.82779145240784,11000,1.5989453125,3.9962360954284666,-109.3584730834961,-2.0,1.0194436531066895,-0.020036417255178095,0.09133576707811364
46,12.0,45.0,75.89450788497925,11250,1.5898828125,4.431050579071045,-111.3708267211914,-2.0,1.017352740764618,-0.013061708051245659,0.09180835995328265
47,717.0,46.0,75.86012053489685,11500,1.6267109375,4.136743274688721,-114.92631689453125,-2.0,1.0021788320541383,-0.01643646314740181,0.09226462424054457
48,987.0,47.0,75.9305191040039,11750,1.6360390625,5.352519933700561,-118.45531237792969,-2.0,1.0232302227020265,-0.020034695876762272,0.0928239090492545
49,19.0,48.0,75.90902400016785,12000,1.6384921875,5.368594200134277,-122.04390307617187,-2.0,1.0258063945770264,-0.017206171847879887,0.09349071749364268
50,933.0,49.0,75.8969361782074,12250,1.685328125,4.947866147994995,-125.67895477294923,-2.0,0.9903521385192872,-0.01476501166075468,0.09406343522151209
51,896.0,50.0,75.9162745475769,12500,1.730640625,5.264295606613159,-128.84989239501954,-2.0,0.984839518070221,-0.014857352651655675,0.09460493435952234
52,944.0,51.0,75.90222382545471,12750,1.72784375,4.482267137527466,-131.0892550048828,-2.0,0.9607502040863037,-0.005825059929862619,0.09506116844297688
53,0.0,52.0,75.85454487800598,13000,1.71290625,5.102808712005615,-133.09453845214844,-2.0,0.9292503471374511,0.0014991956520825625,0.09513166733333898
54,207.0,53.0,75.87402582168579,13250,1.684875,5.425241737365723,-135.0343996582031,-2.0,0.9348549551963806,0.0036943813525140284,0.09497257004584497
55,0.0,54.0,75.87595009803772,13500,1.6577578125,6.63558286857605,-135.85029724121094,-2.0,0.9768678941726685,0.0025179003514349462,0.0949139009912479
56,52.0,55.0,75.92965292930603,13750,1.6530078125,5.99105770111084,-137.98934411621093,-2.0,0.9974374585151672,0.011229285570792854,0.09457413346844054
57,968.0,56.0,75.88350772857666,14000,1.67240625,5.717586417198181,-141.20252429199218,-2.0,1.0108803572654723,0.010842675190418958,0.09397440476268992
58,0.0,57.0,75.91122961044312,14250,1.6629609375,6.652894060134888,-143.89915539550782,-2.0,0.9901253533363342,0.012173481365665793,0.09336075470223003
59,982.0,58.0,75.87408661842346,14500,1.666515625,7.804463499069214,-146.1775439453125,-2.0,1.0128224897384643,0.011343684520572423,0.09288433136632046
60,5.0,59.0,75.88200068473816,14750,1.6398984375,6.508846591949463,-146.9902908935547,-2.0,0.9577195138931275,0.008288170848973096,0.0922289152437582
61,175.0,60.0,,15000,1.6635546875,5.0664390230178835,-149.575314453125,-2.0,0.9537475557327271,0.004575255228206516,0.09191518562245396
62,,,93.78905367851257,15000,,,,,,,
63,873.0,61.0,75.59922099113464,15250,1.6909921875,6.791666407585144,-152.3609141845703,-2.0,0.9262513270378113,0.004077888607978821,0.09165377656643216
64,980.0,62.0,75.53605961799622,15500,1.6948125,5.6116225099563595,-154.20449096679687,-2.0,0.9063576374053955,0.0010261203981935978,0.0915339126305369
65,0.0,63.0,75.73498249053955,15750,1.6661328125,5.20041770362854,-155.90432165527343,-2.0,0.9378380308151245,0.005034689196385443,0.09140611746369767
66,0.0,64.0,75.84834575653076,16000,1.671078125,7.462800631523132,-157.72264147949218,-2.0,0.9502888073921204,0.0066038778629153964,0.09095165286058607
67,894.0,65.0,75.79494881629944,16250,1.70596875,5.100395520210266,-160.23449853515626,-2.0,0.8942888541221619,0.0097021198682487,0.0903999009524687
68,976.0,66.0,75.75248980522156,16500,1.717859375,5.70537805557251,-162.7551378173828,-2.0,0.855946216583252,0.003834274297580123,0.09002559730485378
69,0.0,67.0,75.8077700138092,16750,1.7047109375,6.658305054664612,-163.72898474121095,-2.0,0.8174089841842651,0.005869519901461899,0.08963180874922132
70,966.0,68.0,75.83226799964905,17000,1.7453359375,11.536845460891724,-165.93999597167968,-2.0,0.9150147895812988,0.0020267337532714007,0.0893778809345016
71,987.0,69.0,75.7861852645874,17250,1.7717890625,6.9712288951873775,-168.97839392089844,-2.0,0.894057665348053,0.004774939482100308,0.0890861990539456
72,961.0,70.0,75.81274485588074,17500,1.8066484375,6.551233158111573,-171.97947961425783,-2.0,0.8435273170471191,0.003973812889307737,0.08877157013388191
73,924.0,71.0,75.83285808563232,17750,1.8208046875,6.506885303497315,-174.05602770996094,-2.0,0.8307885308265686,0.005007105896249414,0.08847508330825658
74,840.0,72.0,75.75158023834229,18000,1.84959375,8.434652473449708,-176.06882360839845,-2.0,0.8012821946144104,0.004867832064628601,0.08811061239717644
75,929.0,73.0,75.79344725608826,18250,1.880671875,6.732557555198669,-178.24649841308593,-2.0,0.7622916083335877,0.010509139318950474,0.08763607183102907
76,955.0,74.0,75.74644899368286,18500,1.8860703125,16.036659009933473,-180.40454516601562,-2.0,0.8364819388389587,0.006667203127406538,0.08685941991442171
77,0.0,75.0,75.7990608215332,18750,1.8895859375,5.448434326171875,-183.23846862792968,-2.0,0.7297354898452759,0.008837153068743647,0.08634322064978238
78,986.0,76.0,75.85063457489014,19000,1.90440625,5.221842804908753,-185.42844738769531,-2.0,0.6985720300674438,0.0057864766288548706,0.0857319325845474
79,953.0,77.0,75.81334686279297,19250,1.91428125,5.143811388015747,-187.87569274902344,-2.0,0.678659107208252,0.010240013011731207,0.08513960441957302
80,3.0,78.0,75.76021885871887,19500,1.89746875,5.32316068649292,-188.99318139648437,-2.0,0.6938564319610596,0.010472157989628613,0.08435990382445657
81,848.0,79.0,75.79211139678955,19750,1.901171875,5.033295946121216,-190.51802514648438,-2.0,0.7327218866348266,0.009052589837461709,0.08359850969465675
82,0.0,80.0,,20000,1.8938125,5.638508981704712,-191.8926661376953,-2.0,0.7427598376274109,0.004829405404627323,0.08309470639449082
83,,,93.80895948410034,20000,,,,,,,
84,980.0,81.0,75.64598631858826,20250,1.922328125,5.237737559318543,-194.36695190429688,-2.0,0.7475995626449585,0.0075647858073934916,0.08270275078558267
85,1000.0,82.0,75.49714136123657,20500,1.9495,5.257163077354432,-196.4127490234375,-2.0,0.7449794931411743,0.007292650036979467,0.08207537086755619
86,972.0,83.0,75.66841721534729,20750,1.957875,6.626929493904114,-198.0729821777344,-2.0,0.7296727023124695,0.011008955047931522,0.08136719840856771
87,0.0,84.0,75.73219013214111,21000,1.9549375,8.888805488586426,-198.92091552734374,-2.0,0.7317334299087525,0.011789482741151006,0.08052152564572733
