,episode_reward,episode,duration,step,batch_reward,critic_loss,actor_loss,actor_target_entropy,actor_entropy,alpha_loss,alpha_value,centroid_MSE_loss
0,0.0,1.0,12.256872177124023,125,,,,,,,,
1,23.579030900784034,2.0,0.4665100574493408,250,,,,,,,,
2,20.747401348917606,3.0,0.4680757522583008,375,,,,,,,,
3,15.208494239734875,4.0,0.4676933288574219,500,,,,,,,,
4,22.388913929606666,5.0,0.469484806060791,625,,,,,,,,
5,16.786626931975075,6.0,0.4684617519378662,750,,,,,,,,
6,21.279484872018013,7.0,0.46805787086486816,875,,,,,,,,
7,26.341675891684616,8.0,0.46750664710998535,1000,,,,,,,,
8,32.46511410728092,9.0,134.79607462882996,1125,0.17333679413795472,0.20040832394361496,-0.9113224763718862,-6.0,6.9910824838138765,0.9305698266105046,0.09971502344173601,0.008161925051552998
9,15.329166636744134,10.0,134.20650029182434,1250,0.17195255184173583,0.12666246014833452,-1.5154290564598576,-6.0,7.451924777800037,0.9883051091624845,0.09907823158602372,3.5968267851558266e-06
10,22.540056907611984,11.0,134.2444360256195,1375,0.17116682362556457,0.10486293572187423,-1.8707494186976599,-6.0,7.638260008796813,0.9822527927065653,0.09845660811422564,9.750508579600137e-06
11,13.08410887078243,12.0,134.2255880832672,1500,0.16741187405586241,0.10476789540052414,-2.1940181909068937,-6.0,7.65557845177189,0.9734677970409393,0.09784404798372369,9.654322311689612e-06
12,21.695785593653284,13.0,134.22666239738464,1625,0.1742288099527359,0.11603062111139298,-2.5169990781753784,-6.0,7.712590626307896,0.9605035204736013,0.09724085789255617,9.861353617452551e-06
13,29.481589855415052,14.0,134.320387840271,1750,0.1762224348783493,0.12397848123311997,-2.8507498310458277,-6.0,7.639489689180928,0.952342527527963,0.09664659297980938,9.205035014019813e-06
14,34.0295925909196,15.0,134.39185285568237,1875,0.18112721061706544,0.13421595346927642,-3.1804981534443204,-6.0,7.576296662527417,0.9343007235299974,0.09606094705560599,8.819725047942485e-06
15,31.614803121149343,16.0,134.405175447464,2000,0.19141055643558502,0.1461151485443115,-3.5190727979906145,-6.0,7.41693627449774,0.9163373651043061,0.09548599971913686,1.0674356068193447e-05
16,54.08778464368929,17.0,134.50599026679993,2125,0.20481381046772004,0.15125137794017793,-3.8772123503306557,-6.0,7.413719828166659,0.9116004620279584,0.09491824494210724,1.231959927099524e-05
17,34.91814910230242,18.0,134.61681628227234,2250,0.20750169217586517,0.1903680145740509,-4.233882711779687,-6.0,7.3991093789377524,0.9045087829712899,0.09435167289695695,4.1079559505305955e-05
18,40.44621117621365,19.0,134.6556534767151,2375,0.217909716129303,0.19530097103118896,-4.669690631684803,-6.0,7.2019743995061,0.8579819779547434,0.09380048179851651,9.521876581857213e-06
19,61.74651960844115,20.0,134.62591886520386,2500,0.2382178109884262,0.26324530601501467,-5.040126531354843,-6.0,6.983001524402249,0.8044988705265906,0.09328025452734504,2.5852090322587174e-05
20,74.94921959257924,21.0,134.74111318588257,2625,0.2450429595708847,0.27314888548851013,-5.422962680695549,-6.0,6.7355194924369695,0.7582353410266695,0.09278685028667079,2.5544794130837544e-05
21,23.897637391403173,22.0,134.78654766082764,2750,0.24321445310115813,0.3276446964740753,-5.7771082616621445,-6.0,6.711987572331583,0.7565367529469151,0.09230555319392766,3.409400848613586e-05
22,19.448165614413885,23.0,134.86836433410645,2875,0.2476277825832367,0.3550398055315018,-6.104631030370319,-6.0,6.728766615428622,0.7363248022775801,0.09182046272008941,3.705672810610849e-05
23,77.77923050254692,24.0,134.78525304794312,3000,0.25740340232849124,0.43323775351047517,-6.246860896387408,-6.0,7.369209966351909,0.8385210498686759,0.09131909104622389,2.742451674203039e-05
24,44.5313623669692,25.0,134.9211721420288,3125,0.258372957110405,0.16353169023990632,-6.931504007369753,-6.0,7.37124276539636,0.8786065228401668,0.09074968871551069,6.649616250797408e-06
25,36.35050173095411,26.0,134.91325855255127,3250,0.2578006800413132,0.158094872713089,-7.395677505000945,-6.0,7.310445793213383,0.8657397464398415,0.09018478900517708,6.495097873994382e-06
26,30.3299258103829,27.0,135.0163459777832,3375,0.25909637463092805,0.19968318378925323,-7.861064244830419,-6.0,7.236777267758808,0.8356451666544354,0.08963577893439506,8.02491943250061e-06
27,56.65967436263508,28.0,135.1052041053772,3500,0.2691381057500839,0.2801782517433167,-8.270750960996073,-6.0,6.9006242752075195,0.7669011883197292,0.08911646723670127,1.1554560282093007e-05
28,69.98539305100329,29.0,135.17727327346802,3625,0.28028624975681304,0.43279503130912783,-8.626400614541675,-6.0,6.83418157365587,0.6897091051888844,0.08864554592979387,2.4239612605015282e-05
29,34.54275250705397,30.0,135.12345218658447,3750,0.28510191094875337,0.6377456946372986,-8.89374952931558,-6.0,6.593868224851547,0.5868255702718612,0.08823080064498852,5.9613723075017335e-05
30,59.92669274306611,31.0,135.2974615097046,3875,0.29166107976436617,0.8956867656707763,-9.172325209965782,-6.0,6.470276620652941,0.499733938584252,0.08787520792829502,7.991065058740787e-05
31,101.80518464226606,32.0,135.27954578399658,4000,0.2986581296920776,0.8871110488176346,-8.617960637615573,-6.0,7.37689862712737,0.7511747988962358,0.08747356996566012,5.522760490930523e-05
32,24.57398197486999,33.0,135.31004929542542,4125,0.2950010005235672,0.2000530550479889,-8.951459672715929,-6.0,7.58969615754627,0.8481828456833249,0.08691389427672776,2.741000103924307e-06
33,18.349891767244383,34.0,135.23965764045715,4250,0.297215847492218,0.22267799651622772,-9.270049571990967,-6.0,7.486229404326408,0.8271652017870257,0.08635258129660163,3.0146825884003193e-06
34,48.50701480789734,35.0,135.27031350135803,4375,0.29602454042434695,0.25558395636081693,-9.711551045614575,-6.0,7.38930116380964,0.794749549457005,0.08581279819952323,3.58581616092124e-06
35,44.34404630478211,36.0,135.22811818122864,4500,0.30061811971664426,0.30194043123722075,-10.164739808728617,-6.0,7.259108058867916,0.756214568691869,0.08529993612238014,4.301256711187307e-06
36,51.00269598011104,37.0,135.27724599838257,4625,0.30753225111961363,0.3849781522750855,-10.734932596721347,-6.0,7.053248647659544,0.7012611778955611,0.08481441824504482,5.856787920492934e-06
37,79.51699685829354,38.0,135.38871932029724,4750,0.31164857220649717,0.5743766977787018,-11.444850229447887,-6.0,6.596476216470042,0.5836840646882211,0.08438870662124358,1.073120316141285e-05
38,88.24348585925921,39.0,135.53127193450928,4875,0.32761075615882873,0.9262191548347473,-12.155968650938972,-6.0,6.254263961125934,0.4446892449780116,0.08404069409923931,2.77784158824943e-05
39,109.00503725024049,40.0,,5000,0.33620219016075137,1.698410891532898,-12.886957799234699,-6.0,6.331994502775131,0.35402631759643555,0.08377218466474676,7.479481718473835e-05
40,,,146.4314329624176,5000,,,,,,,,
41,53.316508054271495,41.0,134.87984919548035,5125,0.3412554326057434,1.4949829692840577,-13.536503473917643,-6.0,6.256511234101795,0.3440400827971716,0.08352330134042317,2.4382826588407626e-05
42,78.34373173660708,42.0,134.9586000442505,5250,0.34970365953445437,1.963046215057373,-13.912278498372723,-6.0,6.010627685054656,0.2390198622109188,0.08330910586936256,3.553480876144022e-05
43,93.36646866740318,43.0,134.95391058921814,5375,0.36161209654808046,2.670739718437195,-14.807243604508658,-6.0,5.780409854555887,0.32610364944215803,0.08311573088617927,5.313430969545152e-05
44,93.95769906743249,44.0,135.21939516067505,5500,0.3596744365692139,4.914137563705444,-14.246214882020027,-6.0,6.1721036626446635,0.4169493019580841,0.08283081147076865,6.0613875422859566e-05
45,57.09827723256752,45.0,135.05889630317688,5625,0.3646298303604126,1.2445010328292847,-14.740250012231252,-6.0,6.316661615220327,0.4139472047487895,0.08250738420457593,2.9547401136369445e-05
46,31.23937265279216,46.0,134.9508888721466,5750,0.3612793996334076,1.1312254657745362,-15.495033279542,-6.0,5.964219993160617,0.34947416787185975,0.0822052783224834,2.6537889483734033e-05
47,29.22756860049169,47.0,134.95961809158325,5875,0.36005386543273926,1.145248236179352,-16.32825686439635,-6.0,5.880003633953276,0.3382555331502642,0.08193370825854562,2.7313409751513973e-05
48,30.35562747633877,48.0,134.92497754096985,6000,0.36137635803222656,1.2177402839660645,-17.478083149079353,-6.0,5.683330059051514,0.35959598422050476,0.08165243294000446,2.9209748827270233e-05
49,57.34308144897321,49.0,135.07856249809265,6125,0.3641969349384308,1.1548449020385743,-18.48058455330985,-6.0,5.501570951370966,0.40028455001967295,0.08133720815499676,2.809543191688135e-05
