,episode_reward,episode,duration,step,batch_reward,critic_loss,actor_loss,actor_target_entropy,actor_entropy,alpha_loss,alpha_value,curl_loss
0,0.0,1.0,13.526611328125,125,,,,,,,,
1,23.579030900784034,2.0,0.4546849727630615,250,,,,,,,,
2,20.747401348917606,3.0,0.45296216011047363,375,,,,,,,,
3,15.208494239734875,4.0,0.4493846893310547,500,,,,,,,,
4,22.388913929606666,5.0,0.4543793201446533,625,,,,,,,,
5,16.786626931975075,6.0,0.45287394523620605,750,,,,,,,,
6,21.279484872018013,7.0,0.4497973918914795,875,,,,,,,,
7,26.341675891684616,8.0,0.4523031711578369,1000,,,,,,,,
8,32.46511410728092,9.0,37.33819103240967,1125,0.18066725754737853,0.24202098709344863,-0.9676795594453339,-6.0,7.176180320599722,0.9250997704645944,0.09969513423005444,6.249734992980957
9,36.30950004450996,10.0,36.80408787727356,1250,0.18883570277690886,0.1437684889435768,-1.5761682775712782,-6.0,7.545940768334173,0.9804589017744987,0.09904791020000345,6.174740245819092
10,23.357180303021288,11.0,36.90405511856079,1375,0.18541319060325623,0.15523563945293425,-1.912265421852233,-6.0,7.5772115919325085,0.9738861833299909,0.09842388218169619,6.166837448120117
11,8.956804152445123,12.0,36.689385175704956,1500,0.17886554646492003,0.12209595757722855,-1.9420389917589003,-6.0,7.719112650040658,0.9738889461563479,0.0978085806610215,6.145852283477783
12,22.632259434854845,13.0,36.98909020423889,1625,0.1794920780658722,0.1303206706047058,-2.099470473471142,-6.0,7.678434250846742,0.9655452919384789,0.09719926951280253,6.133810928344727
13,16.905123323568265,14.0,36.57889795303345,1750,0.179503103017807,0.13126887649297714,-2.429350995248364,-6.0,7.629402952809488,0.9485449675590761,0.09660090339298992,6.119752002716065
14,31.55690936698205,15.0,36.564977407455444,1875,0.18468146109580993,0.13335289746522905,-2.671364708552285,-6.0,7.466192200070336,0.923309207908691,0.09601597151236539,6.110696826934815
15,30.519802965744592,16.0,36.629400968551636,2000,0.19247823643684386,0.14801374995708466,-3.0016500373040476,-6.0,7.146506955546718,0.864751773495828,0.09545559511275523,6.100164436340332
16,45.084175079313084,17.0,36.60621881484985,2125,0.20872884047031404,0.15979570966959,-3.354584603082566,-6.0,6.734726315452939,0.8074210588894193,0.09492919306131034,6.0870756378173825
17,62.36574610106152,18.0,36.53102946281433,2250,0.2251296238899231,0.1260126789212227,-3.722718765658717,-6.0,6.197474656566497,0.7599688114658478,0.09442696056151166,6.0864431800842285
18,78.25247851973728,19.0,36.70465683937073,2375,0.24714367759227754,0.12926899778842926,-4.101147803049239,-6.0,5.927370540679447,0.7406290059997922,0.09394369712997987,6.073858776092529
