,episode_reward,episode,duration,step,Q1 loss,Q2 loss,Mean Target Q,Mean Q1,Mean Q2,critic_loss,batch_reward,actor_loss,actor_target_entropy,actor_entropy,alpha_loss,alpha_value
18,436.0,18.0,989.0660333633423,9000,0.5868349983215332,0.5852168069720268,6.9384500087738035,6.933466983985901,6.933374517822266,1.3134053591489792,0.2037421875,-7.2963602848052975,-2.0,1.7952833366394043,0.04168677099794149,0.07304333106816317
19,549.0,19.0,977.4583344459534,9500,0.6745774613022805,0.6742049716711044,8.694514198303223,8.687803530311584,8.68843794631958,1.5135080835819243,0.2575,-9.121983079910278,-2.0,1.6720281648635864,0.019979711153544487,0.07270340428093436
20,604.0,20.0,,10000,0.7275632189750671,0.7243565176248551,10.777152596664429,10.770441189956665,10.770583269500733,1.6194212517738342,0.306625,-11.231145572662353,-2.0,1.6004556813240052,0.0015600674429442733,0.07258219763883679
21,,,857.75399518013,10000,,,,,,,,,,,,
22,594.0,21.0,674.7668845653534,10500,0.7351675384163856,0.7324693416595459,13.00563243522644,12.994550394821166,12.994818682098389,1.642804563999176,0.35176953125,-13.487529731750488,-2.0,1.505565890312195,-0.006347540669608861,0.07262107556662376
23,613.0,22.0,674.0409469604492,11000,0.747713335108757,0.747550833082199,15.322444411849975,15.31562259979248,15.316001044845581,1.669113677740097,0.39283984375,-15.826640132904053,-2.0,1.4765281085968018,-0.010951651958515867,0.07277018162936263
24,658.0,23.0,666.3698346614838,11500,0.7569095312833786,0.7560413531064987,17.634902487182618,17.622986890029907,17.62320351371765,1.700691098690033,0.43185546875,-18.124416450500487,-2.0,1.4423287715911866,-0.013746060580713674,0.07300049315345798
25,678.0,24.0,680.229817867279,12000,0.7605244595050812,0.7603056004285812,20.00328183746338,19.995328929138182,19.99538196334839,1.709113174676895,0.47364453125,-20.485827682495117,-2.0,1.4071495900154114,-0.01706256231246516,0.07332156281306702
26,695.0,25.0,669.405757188797,12500,0.7517869857430458,0.7527728251934052,22.38670376358032,22.374669465637208,22.374360109710693,1.6935495576858521,0.5124140625,-22.858500747680665,-2.0,1.4014836683273315,-0.021136716457083822,0.0737885615195162
27,705.0,26.0,669.2284209728241,13000,0.7335423256993294,0.7324570791840553,24.785873973846435,24.77592915496826,24.775258227539062,1.6561155555248261,0.54516015625,-25.248394721984862,-2.0,1.3778378772735596,-0.02323787557473406,0.07438544128593857
28,691.0,27.0,662.4480249881744,13500,0.7305823790192604,0.7292336608886719,27.136722677612305,27.126007090759277,27.125941439056398,1.6522359237670898,0.57610546875,-27.57172177886963,-2.0,1.3340457005500794,-0.021380256628151982,0.07505054000275933
29,725.0,28.0,732.1123044490814,14000,0.731435365653038,0.7311880616426468,29.463866384887694,29.45516247406006,29.45517664260864,1.659495747089386,0.6106953125,-29.901294006347655,-2.0,1.3189878597259521,-0.024863522433675827,0.0758385284674338
30,722.0,29.0,661.6530861854553,14500,0.6995006330251694,0.6995332524895668,31.777543574523925,31.76435298843384,31.764638136291502,1.5819232869148254,0.64051953125,-32.215605186462405,-2.0,1.3014430928230285,-0.021202567826025188,0.07671493155366536
31,734.0,30.0,,15000,0.7059151530742646,0.7050429921507836,34.100934733581546,34.08900714263916,34.08906907196045,1.597024111509323,0.66833984375,-34.54358116149902,-2.0,1.283310224056244,-0.0223018094021827,0.0776037522650401
32,,,674.7287628650665,15000,,,,,,,,,,,,
33,769.0,31.0,658.9419858455658,15500,0.6934999196410179,0.6916496722579002,36.435376707458495,36.423392839050294,36.42352108612061,1.572002321958542,0.69777734375,-36.86042294311523,-2.0,1.251615525484085,-0.023229845979250967,0.07865419838754595
34,772.0,32.0,720.911411523819,16000,0.6806871411323547,0.6785570868849754,38.727014129638675,38.718548483276365,38.71876564178467,1.5437476172447204,0.72559765625,-39.11306327819824,-2.0,1.2483022565841675,-0.023276172950398178,0.07984103562642232
35,761.0,33.0,771.9008781909943,16500,0.6697199618697166,0.6700257501244545,41.020887057495116,41.01182814025879,41.01253159484863,1.5233788595199584,0.75046484375,-41.39267001342773,-2.0,1.2394318103790283,-0.020406997401732952,0.08103730962822968
36,766.0,34.0,890.6843073368073,17000,0.6551442826509476,0.6552885368943214,43.25862166595459,43.24794158630371,43.24757733154297,1.497040268421173,0.77250390625,-43.61931475830078,-2.0,1.2236738948822021,-0.01973039632057771,0.08225296646135516
37,749.0,35.0,719.5311710834503,17500,0.6409346684336662,0.6377139046669006,45.479620878601075,45.472570016479494,45.47205285491943,1.4514712443351745,0.79265234375,-45.83975506591797,-2.0,1.218945813179016,-0.019603757033590227,0.0835161641334528
38,778.0,36.0,666.4315223693848,18000,0.6178309386014939,0.6161940593481063,47.62930449829101,47.61717381439209,47.61868021087646,1.4147866778373719,0.81645703125,-47.95429751586914,-2.0,1.2009009585380555,-0.017269572705263272,0.08482122384535781
39,742.0,37.0,673.5189309120178,18500,0.6126949936151505,0.6104159772515297,49.7278119430542,49.71997899932861,49.72011510620117,1.3876874661445617,0.83185546875,-50.055441925048825,-2.0,1.2055906987190246,-0.016193635850213467,0.08604637937138734
40,798.0,38.0,751.8573272228241,19000,0.6198070212006569,0.6191956444382668,51.815036193847654,51.80414409179688,51.80353118896485,1.4197846472263336,0.8529609375,-52.105274856567384,-2.0,1.194582189798355,-0.01574042360857129,0.08734945083523046
41,761.0,39.0,709.8940827846527,19500,0.589949963581562,0.5902424782752991,53.870886784362796,53.86241040039062,53.86124402313232,1.3385672051906585,0.87033984375,-54.174370681762696,-2.0,1.1948504829406739,-0.011859398048371076,0.08858458493557642
42,773.0,40.0,,20000,0.5758980505943299,0.5751245485663414,55.897590806579586,55.889376095581056,55.88977491912842,1.3152986335754395,0.890328125,-56.18135461425781,-2.0,1.1982371177673339,-0.011257103344425558,0.08960000603726417
43,,,930.5664582252502,20000,,,,,,,,,,,,
44,778.0,41.0,661.518238067627,20500,0.5771308309316635,0.5749238669872284,57.84784027709961,57.8381068069458,57.83744679412842,1.3218304228782654,0.90059765625,-58.127420578002926,-2.0,1.2106124711036683,-0.00918268794985488,0.09069138608284137
45,754.0,42.0,660.8061196804047,21000,0.5751311639666558,0.5730518646836281,59.76386082305908,59.75285265960694,59.75192160949707,1.3193921843767167,0.91998046875,-59.98415205383301,-2.0,1.2049427108764648,-0.007309486886020749,0.09159286426370186
46,797.0,43.0,661.5690579414368,21500,0.5824932646751404,0.5802179698467255,61.58510419158936,61.575534159851074,61.57592838897705,1.3333255298137665,0.9351875,-61.856215545654294,-2.0,1.181101279258728,-0.00805248671490699,0.09252589943401494
47,755.0,44.0,661.3736753463745,22000,0.5565218248486519,0.5556048446893692,63.43834599761963,63.426618286132815,63.42685725097656,1.2754990141391753,0.95008203125,-63.67058949279785,-2.0,1.1647527680397034,-0.0049120045606978234,0.0933987805379985
48,792.0,45.0,661.3800082206726,22500,0.5661769850611686,0.5631500290632248,65.21402775878906,65.20189621582031,65.20211522216798,1.299028668642044,0.96189453125,-65.41332376098633,-2.0,1.1699361612796784,-0.0012743367617949843,0.09376285872105827
49,748.0,46.0,662.873761177063,23000,0.5559680990099907,0.5536295072197914,66.95868217468262,66.9485653289795,66.94890162963867,1.2758002705574036,0.97487109375,-67.19058853149414,-2.0,1.156927453517914,-0.0027342626191675665,0.09398611985667202
50,774.0,47.0,650.7963154315948,23500,0.5490923353791237,0.5480507748246193,68.64523863220215,68.63593710021972,68.635335546875,1.2632828956842423,0.9898984375,-68.83472500610351,-2.0,1.157555042743683,-0.0031050735684111713,0.09446021278468163
51,784.0,48.0,651.6294224262238,24000,0.5514654019474983,0.5464631125688553,70.29731335449219,70.28610557250977,70.28619956359863,1.2696156774759293,0.99801953125,-70.51528802490235,-2.0,1.1510553698539734,-0.002800572417676449,0.09503483217392503
52,787.0,49.0,652.530731678009,24500,0.5474343212842941,0.5462162766337395,71.94148160400391,71.93110889587402,71.93021177062988,1.2496751977205276,1.0156796875,-72.15449865722657,-2.0,1.1343167619705201,0.0011400172696448862,0.09513500488451428
53,805.0,50.0,,25000,0.540024288380146,0.5372684794664383,73.5469358795166,73.5378678314209,73.5379168334961,1.2408169466257095,1.022953125,-73.76228442382812,-2.0,1.1248260312080383,-0.000804329477250576,0.09511094418878682
54,,,654.5112197399139,25000,,,,,,,,,,,,
55,808.0,51.0,697.7358155250549,25500,0.5335426524758339,0.5312611824274063,75.10685991210937,75.09497367248535,75.095433984375,1.230389728307724,1.03208203125,-75.29352230834961,-2.0,1.1223335506916046,0.0023183845947496594,0.09498226534677613
56,797.0,52.0,651.6148352622986,26000,0.5298786775827408,0.526740436053276,76.6459304473877,76.63692385253906,76.63632127075195,1.2201458752155303,1.0473046875,-76.82152734375,-2.0,1.0920167021751404,0.002344776741811074,0.09452267431799044
57,790.0,53.0,653.314325094223,26500,0.5158099373221398,0.5123289658784866,78.16869924926758,78.15733316345215,78.15791141052246,1.1828460743427276,1.057671875,-78.31975,-2.0,1.093436797618866,0.0005018501982558518,0.0942797369406444
58,797.0,54.0,652.8156003952026,27000,0.5213616822123528,0.5210185505270958,79.6031094482422,79.59472420043946,79.59485930175781,1.2039355897903443,1.06288671875,-79.78541418457031,-2.0,1.0921076741218567,-0.0006951213583815843,0.09431148225296768
59,795.0,55.0,651.867413520813,27500,0.5085040937066079,0.5082110808014869,81.10636461791992,81.09446413574219,81.0946668701172,1.1722911633253097,1.07510546875,-81.28301577758789,-2.0,1.0705531344413757,0.0014352147122845054,0.09423426659402206
60,810.0,56.0,651.6342945098877,28000,0.5104267477869987,0.5087232854127884,82.55296565246582,82.5442962890625,82.54417921447754,1.1749103133678436,1.08755078125,-82.72113519287109,-2.0,1.0508308212757111,0.0001498046584893018,0.09412384707163808
61,823.0,57.0,651.9614849090576,28500,0.4993665941119194,0.4967446803689003,83.9447456085205,83.93470731201172,83.93491401977539,1.146889412045479,1.093328125,-84.13249807739258,-2.0,1.032704596042633,0.001784501007758081,0.09383755155222212
62,809.0,58.0,652.8192644119263,29000,0.5080658781647682,0.5057963429927826,85.34231820678711,85.33219315490723,85.33165625,1.179429414153099,1.10283203125,-85.49245272827149,-2.0,1.017395482301712,0.0005616534971632063,0.09364088416688728
63,793.0,59.0,652.3877274990082,29500,0.4922297387003899,0.49133653856515885,86.72292382202149,86.71393395080567,86.71328030395507,1.1362050931453704,1.1153984375,-86.89276956176758,-2.0,1.0080667753219605,0.0010574837836902589,0.09349791048283246
64,820.0,60.0,,30000,0.5090873826384544,0.5045062009334564,88.06802930603027,88.05887099609375,88.05797743530273,1.1707086814641952,1.12245703125,-88.19660916137695,-2.0,1.0100066547393798,0.002751319775823504,0.09309649991468406
65,,,667.7820007801056,30000,,,,,,,,,,,,
66,843.0,61.0,652.835942029953,30500,0.4922593904733658,0.48996275824308394,89.37454885253906,89.36625797424317,89.36614563293458,1.1380345433950425,1.13130078125,-89.51796868896484,-2.0,0.9778973615169525,0.002391632375307381,0.09258192908652133
67,832.0,62.0,652.2720041275024,31000,0.47628841341733935,0.47483711235523224,90.69983877563476,90.68950515136719,90.68931680297851,1.1101087846755981,1.139484375,-90.83122161865235,-2.0,0.963836888551712,-0.0007768730293028057,0.0924711507095654
68,847.0,63.0,652.8332996368408,31500,0.4904054181098938,0.4864576850533485,92.02504437866212,92.01357724609375,92.0140257598877,1.1343575428724288,1.1509921875,-92.12826626586914,-2.0,0.9433402149677277,-0.0008067292515188455,0.09262163090821085
69,828.0,64.0,652.0208234786987,32000,0.46731520289182665,0.46350199862718583,93.27204440002441,93.26219710388183,93.26129039611817,1.081353871703148,1.15718359375,-93.40342025756836,-2.0,0.9511246724128724,-0.0006761642643250524,0.09280903465776177
70,801.0,65.0,651.8024778366089,32500,0.4771772920370102,0.4755187404990196,94.55558841552734,94.54387077331543,94.54384355163575,1.0988107721805573,1.16717578125,-94.67732452392578,-2.0,0.9397777514457702,0.00035144089115783574,0.09282357327088843
71,846.0,66.0,652.5053551197052,33000,0.47329711973667143,0.4715985109627247,95.74928336181641,95.73888591613769,95.7399820678711,1.1015272353887557,1.171859375,-95.8301328125,-2.0,0.9215724892616272,-0.001288807638688013,0.09285638720751266
72,831.0,67.0,651.2451050281525,33500,0.4758569492101669,0.47516408152580264,96.94723562316895,96.93672293701172,96.93729360961915,1.1049687530994414,1.1779921875,-97.07930541992188,-2.0,0.9365052514076233,0.0013696812451817096,0.09286104790539894
73,834.0,68.0,652.3078362941742,34000,0.488893835401535,0.48545914857387545,98.07652010192871,98.06727546081542,98.06724659729004,1.1318488615751265,1.18379296875,-98.15004037475586,-2.0,0.8984419085979461,-0.0005294243060052395,0.0927450449625523
74,809.0,69.0,652.3238685131073,34500,0.5128280315756798,0.5076698803544044,99.23820228271484,99.23099002990723,99.22937293395997,1.1863056761026383,1.18983984375,-99.31023147583008,-2.0,0.913997364282608,0.0014277696530334652,0.09260451397734079
75,839.0,70.0,,35000,0.4592095636367798,0.46043469809293747,100.39311532287597,100.38643416748047,100.38640424804687,1.069984872698784,1.20403125,-100.50294137573242,-2.0,0.8793634235858917,-0.00032023932412266734,0.09249958642853395
76,,,668.6643586158752,35000,,,,,,,,,,,,
77,856.0,71.0,652.1166684627533,35500,0.4708717004418373,0.4705304193973541,101.49008842773438,101.47770051574707,101.47804327087402,1.104880230784416,1.20762109375,-101.58055410766602,-2.0,0.879004754781723,0.0002463989183306694,0.09257655194017221
78,823.0,72.0,653.1881155967712,36000,0.47332022894620895,0.4694284638285637,102.57583898010255,102.56655913085937,102.5673927307129,1.1008624538183212,1.21409765625,-102.65092727661133,-2.0,0.8782396914958954,-0.0003142997492104769,0.09266932835682815
79,852.0,73.0,652.9259622097015,36500,0.47592128130197525,0.4780052190542221,103.62499383239746,103.61466053161621,103.61419242553711,1.1141813765764237,1.21940625,-103.69127752685547,-2.0,0.8816895055770874,0.0007521355401258915,0.092502237932052
80,856.0,74.0,652.8029637336731,37000,0.4830278702020645,0.4821900157928467,104.67651555786132,104.66597987670899,104.66610315551758,1.149577179312706,1.22644921875,-104.74694900512695,-2.0,0.8580262141227722,0.001976448973175138,0.0922634184615445
81,828.0,75.0,653.6577451229095,37500,0.4632886412501335,0.461924143075943,105.68434671936035,105.67334622497559,105.67244085388184,1.0899679651260377,1.2353125,-105.69543075561523,-2.0,0.842076101064682,0.0022117036865092815,0.0919445178016371
82,841.0,76.0,653.3172569274902,38000,0.4425913466215134,0.4408473270833492,106.68133454895019,106.67110274963379,106.67098720092774,1.035479815363884,1.23844140625,-106.73439086914063,-2.0,0.8413844974040985,0.0001789669436402619,0.09154077847702703
83,834.0,77.0,653.7282915115356,38500,0.45978093553781507,0.4574344444155693,107.70294692993164,107.69526128540039,107.69451147766114,1.0685907762050628,1.2450234375,-107.72702438354492,-2.0,0.830908456325531,-0.0005205791806802153,0.09156034273885919
84,848.0,78.0,652.5679121017456,39000,0.4476118145048618,0.4458040976166725,108.67067570495605,108.66069168701172,108.66040258483886,1.0468840305805207,1.25212109375,-108.66824194335938,-2.0,0.8245835819244385,-0.0010987895119469614,0.09170385411429419
85,854.0,79.0,654.671629190445,39500,0.4477850229024887,0.4449741925418377,109.61107890319825,109.60204067077636,109.60177714538574,1.0344290549755097,1.25965234375,-109.63112518310547,-2.0,0.8153885462284088,-0.0006458847499452531,0.09206383182358319
86,857.0,80.0,,40000,0.4460014492928982,0.44236442122459413,110.55698125,110.54833499450683,110.54869185180664,1.0381255345344544,1.26235546875,-110.60498065185547,-2.0,0.8183240079879761,0.0016813682832289487,0.09191673812410608
87,,,669.1682636737823,40000,,,,,,,,,,,,
88,830.0,81.0,653.4486730098724,40500,0.4562266978442669,0.4559342891931534,111.4913076385498,111.48328161010743,111.48344713134766,1.066849755525589,1.26821484375,-111.54286148071289,-2.0,0.7990555408000946,0.0025582415885291995,0.09147727342633027
89,847.0,82.0,653.7992615699768,41000,0.4417821590304375,0.4391932970762253,112.40184900817871,112.3967584564209,112.39593435058593,1.0253791456222534,1.27349609375,-112.39015002441407,-2.0,0.796573356628418,0.0008778172545135021,0.09108832095092066
90,843.0,83.0,974.4198617935181,41500,0.4275691775023937,0.42502422864437106,113.28805118408204,113.28139713134766,113.28076477355957,0.9978475626707077,1.27530859375,-113.28047912597657,-2.0,0.796190098285675,0.0029356047729961576,0.0906703619606881
91,841.0,84.0,1154.7183656692505,42000,0.4331251369357109,0.43093537541627885,114.19549807739257,114.18966126403808,114.1896112487793,1.00728038585186,1.2818828125,-114.2106591796875,-2.0,0.7888026642799377,0.0007668069149367511,0.0902282692107827
92,853.0,85.0,819.1842918395996,42500,0.4171602651953697,0.4149472338974476,115.12319776000976,115.11404667053223,115.11476401367187,0.9733691200017929,1.2873671875,-115.11742007446288,-2.0,0.7943870077133178,0.001930849427357316,0.09005879655428199
93,882.0,86.0,739.7822732925415,43000,0.4264891689240932,0.4225981737673283,115.94179989624024,115.93280526428222,115.93277955627441,1.001241949915886,1.28928125,-115.9741185913086,-2.0,0.78718163895607,0.0034286890081129968,0.08950084001261445
94,866.0,87.0,667.3551781177521,43500,0.44790876721143724,0.4490164386868477,116.74265341186523,116.72993546447753,116.72970422363281,1.0733052622079848,1.29784765625,-116.83417150878907,-2.0,0.7964859580993653,0.0006045320024713874,0.08902159329326843
95,850.0,88.0,666.3807559013367,44000,0.4246873600780964,0.42297803557515146,117.58084300231934,117.57077422180176,117.57042214660645,0.9973516647815704,1.30226171875,-117.60920431518555,-2.0,0.7742374591827392,-0.0005334414993412793,0.08913075898414406
96,866.0,89.0,664.5198776721954,44500,0.43067819662094114,0.4271544906914234,118.3873514038086,118.37845325012206,118.37832767028809,1.013168793320656,1.30800390625,-118.4098773803711,-2.0,0.7639121530056,0.0003363704713992775,0.0890412356774612
97,859.0,90.0,,45000,0.43931188443899155,0.4345010850965977,119.18988698730469,119.18036944580078,119.18039648132324,1.0206775097846985,1.3115234375,-119.2103996887207,-2.0,0.7691989505290985,0.0014134971327148377,0.08896828415852659
98,,,682.9081456661224,45000,,,,,,,,,,,,
99,826.0,91.0,665.021133184433,45500,0.4115801115870476,0.40996566277742386,119.95433629760743,119.94351224060058,119.94320143737794,0.968983912229538,1.315125,-119.96193539428711,-2.0,0.7717507538795472,0.0011011795764788986,0.08865248140397392
100,840.0,92.0,667.6379244327545,46000,0.424656809169054,0.4202273173570633,120.69755750732422,120.69161965332032,120.69114685974121,0.9881555668115616,1.32003515625,-120.68372052001953,-2.0,0.7641834695339202,0.001363332818960771,0.08837671603302491
101,856.0,93.0,665.1871514320374,46500,0.42264482179284096,0.414008218985796,121.44329211425782,121.43425234375,121.43480705871582,0.9755806893110275,1.32379296875,-121.47657412719727,-2.0,0.7651379556655884,0.0020621113274246453,0.08797927591274929
102,857.0,94.0,658.4041979312897,47000,0.4146450484871864,0.4143209333002567,122.18097630615235,122.17395289916992,122.17282074279785,0.9720966812372208,1.3272421875,-122.17710766601563,-2.0,0.7444523167610169,-0.0002213383736088872,0.08790328727318829
103,862.0,95.0,653.9166605472565,47500,0.4199415325820446,0.4166568805217743,122.92837687683105,122.92036598510742,122.91995546875,0.9741013975143432,1.33236328125,-122.99176760864258,-2.0,0.7382779240608215,0.0010217805972788483,0.08777000378541829
104,867.0,96.0,655.5174293518066,48000,0.3931274394989014,0.39042818548679353,123.66125384521484,123.65686973571778,123.65501923522949,0.9136124436855316,1.33982421875,-123.64221322631836,-2.0,0.7289037709236145,0.0021474219681695103,0.08751607047210543
105,865.0,97.0,654.1636731624603,48500,0.41189974703788756,0.40877155396938325,124.35119598388673,124.33976153564453,124.3395274230957,0.9698003307580948,1.34387109375,-124.32498089599609,-2.0,0.7304853162765503,0.0013003717896062882,0.08714769360078821
106,888.0,98.0,653.2243745326996,49000,0.4190491910338402,0.41484802933931353,125.01400240478516,125.00470884094238,125.00496772766114,0.9869977223873139,1.34306640625,-124.98352163696289,-2.0,0.7083985831737518,-0.0006487721260637044,0.08698925852274043
107,875.0,99.0,655.8921885490417,49500,0.4212522642850876,0.41817942721247675,125.70009956359863,125.69165522766113,125.69275145874023,0.9896941128969192,1.34909765625,-125.72833499145507,-2.0,0.7097540674209595,0.0005145623455755413,0.08705866675524242
108,866.0,100.0,,50000,0.40601489595770834,0.40436328011751177,126.37164391784668,126.36187640991211,126.36136657409668,0.9560194506645202,1.3561875,-126.40845223999024,-2.0,0.6929177370071411,0.0014269316447898745,0.0869218619054528
109,,,784.4065628051758,50000,,,,,,,,,,,,
110,862.0,101.0,1021.5849068164825,50500,0.4095790918588638,0.4044390554368496,127.03775166015625,127.03098035583496,127.03021022338868,0.9538636634349823,1.3586484375,-127.04117272949219,-2.0,0.6909523870944977,0.0023302815288770945,0.08645292758296547
111,874.0,102.0,1234.7669305801392,51000,0.4098698094427586,0.4055920238852501,127.68594519958496,127.68064154968262,127.68008196716309,0.9549127559661865,1.358984375,-127.66300900268554,-2.0,0.7187884142398834,0.0021057442547753455,0.08593088725042838
112,867.0,103.0,953.0130677223206,51500,0.3850133573591709,0.38335469701886177,128.36501184692384,128.35500111083985,128.35455829772948,0.9152178792953491,1.3644375,-128.29979751586913,-2.0,0.6897892138957977,0.0016892033708281815,0.08556267606836217
113,874.0,104.0,965.6430728435516,52000,0.40451800196170806,0.39763710143566133,128.99508511047364,128.98923268127442,128.98910194091798,0.9385654336214065,1.3670703125,-129.07676580810548,-2.0,0.7018417401313781,0.0013469013206195085,0.0852802446228125
114,861.0,105.0,689.8942284584045,52500,0.37713658929467203,0.3746123920440674,129.61787302856445,129.6112344116211,129.61028835449218,0.8848158259391785,1.3674140625,-129.64989770507813,-2.0,0.7129423887729645,0.0015402414151467383,0.08492825505729122
115,875.0,106.0,691.7700052261353,53000,0.39425008163452147,0.3881119758963585,130.22741911010743,130.2194657470703,130.2196408203125,0.9208171744346618,1.37387890625,-130.2046689453125,-2.0,0.686241868019104,0.0009222948877140879,0.08468671497227319
116,866.0,107.0,718.8947670459747,53500,0.38578574051856995,0.3816081276118755,130.81079752197266,130.80449060058595,130.8036696105957,0.9077011556625366,1.3797421875,-130.78279833984374,-2.0,0.7003548469543457,0.00019168198644183576,0.08444874688379822
117,881.0,108.0,689.1430013179779,54000,0.3956178198993206,0.3919184136271477,131.364633013916,131.359069140625,131.35851604614257,0.9317865121364594,1.38180078125,-131.3130205078125,-2.0,0.6768287844657898,-0.0007926570395939052,0.08451344474142719
118,872.0,109.0,691.2987732887268,54500,0.3823550213217735,0.3788093861877918,131.91954528808594,131.90988240966797,131.90989462280274,0.9037885942459106,1.38846484375,-131.89716723632813,-2.0,0.6758359998464585,0.0007826728783547879,0.08459343250611673
119,880.0,110.0,,55000,0.3862649870991707,0.3820937985062599,132.48320568237304,132.47825637207032,132.47776873168945,0.9006057051420212,1.38866796875,-132.47445843505858,-2.0,0.686207367181778,0.002368724576663226,0.08420233565525805
120,,,711.8398377895355,55000,,,,,,,,,,,,
121,885.0,111.0,694.8186094760895,55500,0.372293325817585,0.3691463013827801,133.04215947875977,133.0332498413086,133.03301583251954,0.8730799565315247,1.39419140625,-133.0171561279297,-2.0,0.6775868406295776,0.0007835674402303993,0.0838343234140419
122,889.0,112.0,693.0008165836334,56000,0.3788943808019161,0.37386090066432953,133.5853558959961,133.57727208862303,133.57740927124024,0.8948735238313675,1.39842578125,-133.58681756591798,-2.0,0.6729869434833526,0.002330059095285833,0.08365381505928855
123,851.0,113.0,701.7929086685181,56500,0.38780314195156096,0.3834818005204201,134.11579134521483,134.1095723815918,134.10934407348634,0.906256293296814,1.40043359375,-134.11469598388672,-2.0,0.662979276061058,0.0008145356276072562,0.08328829214510262
124,879.0,114.0,692.508228302002,57000,0.36987921735048296,0.36674785870909693,134.59534895629884,134.588074609375,134.5884072265625,0.8749003950357437,1.3998359375,-134.5409600830078,-2.0,0.6651017186641693,0.0004996817903593182,0.08301894638270088
