,episode_reward,episode,duration,step,batch_reward,critic_loss,actor_loss,actor_target_entropy,actor_entropy,alpha_loss,alpha_value,pos_sample_avg_cos_similarity,neg_sample_avg_cos_similarity,curl_loss
0,0.0,1.0,13.537670612335205,125,,,,,,,,,,
1,23.579030900784034,2.0,0.6244277954101562,250,,,,,,,,,,
2,20.747401348917606,3.0,0.5418581962585449,375,,,,,,,,,,
3,15.208494239734875,4.0,0.5160274505615234,500,,,,,,,,,,
4,22.388913929606666,5.0,0.5594468116760254,625,,,,,,,,,,
5,16.786626931975075,6.0,0.517333984375,750,,,,,,,,,,
6,21.279484872018013,7.0,0.5125792026519775,875,,,,,,,,,,
7,26.341675891684616,8.0,0.5401678085327148,1000,,,,,,,,,,
8,32.46511410728092,9.0,103.97566342353821,1125,0.18048604345321656,0.2033326839208603,-0.7954347847946106,-6.0,6.984483484237913,0.924981781414577,0.09971560467232182,0.8185744241140783,0.8185156372822822,0.31778757156431675
9,27.73991322408809,10.0,100.2597427368164,1250,0.18674639654159547,0.14427140909433364,-1.3105218372037333,-6.0,7.520721104837233,0.9805455361643145,0.09907968933762994,0.9911895933151245,0.9875129160881042,0.08191356098931282
10,33.83173441116085,11.0,99.91293263435364,1375,0.1916904983520508,0.13454698383808136,-1.4145240802613517,-6.0,7.668821834382557,0.9744683769014146,0.09845999190326615,0.9815074586868286,0.9686754033565521,3.2593445886448027
11,14.227303570908868,12.0,99.81296968460083,1500,0.18458818411827088,0.12912771743535995,-1.8137460562490648,-6.0,7.699642512106126,0.9701010642513153,0.09784594974038685,0.9987531733512879,0.9824563903808594,0.14149268454313277
12,28.651711628777644,13.0,99.73180913925171,1625,0.18825530087947845,0.14683431226015092,-2.084862881236606,-6.0,7.640118931967114,0.9498194739932105,0.09724423602408305,0.9995681743621826,0.9695113897323608,0.08936935076117515
13,23.11772706724722,14.0,99.65365266799927,1750,0.18697447609901427,0.15621475100517274,-2.4222012258345083,-6.0,7.491243354735836,0.9365609365124856,0.09665280410269864,0.9958141055107117,0.9610895800590515,0.09120944306254387
14,30.117979882763056,15.0,99.78739309310913,1875,0.19657812118530274,0.1662585632801056,-2.756714181294517,-6.0,7.372588838849749,0.9160239601892138,0.09607252347782028,0.9997866086959839,0.9630379781723023,0.10434197348356247
15,39.26103558938801,16.0,102.25549030303955,2000,0.206886669754982,0.1704615558385849,-3.086369126073776,-6.0,7.333197147615494,0.8984578828657827,0.09550202857550515,0.9999573001861572,0.9623715295791626,0.10799538418650627
16,58.10067591574491,17.0,100.27404308319092,2125,0.21937949240207671,0.20417922151088713,-3.391464248536125,-6.0,7.211281980787005,0.866745116218688,0.09494710420399223,0.9996737408638,0.9618017559051514,0.11475202733278275
17,39.171763987329726,18.0,99.94770860671997,2250,0.22667371881008147,0.23095412063598633,-3.703766868960473,-6.0,7.225210743565714,0.8475517178735426,0.0944033720074089,0.9998965620994568,0.9594865164756775,0.1286018532514572
18,50.17951936245854,19.0,100.5843870639801,2375,0.23953267776966095,0.26175400483608247,-4.000980748070611,-6.0,7.1172543707348055,0.8160429890193637,0.09387202210526943,0.9996541004180908,0.9590968923568726,0.13312707710266114
19,61.21521398173317,20.0,99.94112801551819,2500,0.24814635360240936,0.3375079288482666,-4.334034981266145,-6.0,7.077607608610584,0.7703079985034081,0.09336259971728374,0.9994355592727661,0.9561549696922302,0.14045592498779297
20,58.01804367292811,21.0,99.71717977523804,2625,0.26505391037464143,0.5880400867462158,-4.6842499611869695,-6.0,7.4035575654771595,0.79153416364912,0.09286634311956235,0.9948434610366821,0.9564282851219177,0.14213904184103013
21,51.058015313327594,22.0,99.867018699646,2750,0.26295293295383454,0.3564557693004608,-5.111039054009222,-6.0,7.436972279702464,0.8488860534083459,0.09232221279609602,0.9965081977844238,0.9717912764549256,0.07755416799336672
22,32.045283739851,23.0,100.32003569602966,2875,0.2677263501882553,0.44070573210716246,-5.455604704599532,-6.0,7.176661635202075,0.7884461028235299,0.09178431611972912,0.9996837091445923,0.9769545350074768,0.033966849768534306
