,episode_reward,episode,duration,step,batch_reward,critic_loss,actor_loss,actor_target_entropy,actor_entropy,alpha_loss,alpha_value,BYOL_L2_MSE_loss
0,0.0,1.0,12.420820236206055,125,,,,,,,,
1,23.579030900784034,2.0,0.4707069396972656,250,,,,,,,,
2,20.747401348917606,3.0,0.47235774993896484,375,,,,,,,,
3,15.208494239734875,4.0,0.4743623733520508,500,,,,,,,,
4,22.388913929606666,5.0,0.47288036346435547,625,,,,,,,,
5,16.786626931975075,6.0,0.47214484214782715,750,,,,,,,,
6,21.279484872018013,7.0,0.4715564250946045,875,,,,,,,,
7,26.341675891684616,8.0,0.4713311195373535,1000,,,,,,,,
8,32.46511410728092,9.0,102.73552680015564,1125,0.17827382600307465,0.2090203994512558,-0.8761060091238173,-6.0,7.0345303690622725,0.9276145900052691,0.09971569540277861,0.7613646259307861
9,28.250625764623397,10.0,102.53407669067383,1250,0.18821861684322358,0.11752534520626068,-1.5577766914521494,-6.0,7.629032258064516,0.9831601246710746,0.099079081298512,0.25842978739738465
10,37.26458020074072,11.0,102.73497867584229,1375,0.19078479886054991,0.11622327655553817,-1.8660665674815102,-6.0,7.657485212598528,0.9736829286529904,0.09845992039484167,0.13067065411806106
11,15.197183150475292,12.0,102.9335732460022,1500,0.19548445117473603,0.12815632218122483,-2.148312751323946,-6.0,7.657233038256245,0.9607582015375937,0.09785011636007013,0.09390920025110244
12,37.41103167797129,13.0,103.17906165122986,1625,0.19759285068511964,0.1296594759821892,-2.388986012292287,-6.0,7.49367314293271,0.946807895387922,0.09725144690083419,0.05995119324326515
13,25.311046500397563,14.0,103.27839541435242,1750,0.19988514637947083,0.12869561594724654,-2.6350713353003226,-6.0,7.396380685990857,0.9269640695664191,0.096663555452621,0.0434340831041336
14,30.736818969957596,15.0,103.41807460784912,1875,0.20958698856830596,0.1902857546210289,-2.8450558109888955,-6.0,7.4748978766184,0.89319137921409,0.09609303994483671,0.04207423931360245
15,50.962167503242775,16.0,103.45153760910034,2000,0.21868958723545073,0.1417635041475296,-3.112744585160286,-6.0,7.3621856474107314,0.89427464431332,0.09552470208076265,0.033779220685362814
16,41.86126039421959,17.0,83.84360837936401,2125,0.23386391007900237,0.16664187824726104,-3.3313537590087408,-6.0,7.180362080770825,0.8471338663782392,0.09497034645100783,0.03376743437349796
17,74.06047059236217,18.0,68.22084355354309,2250,0.24853015542030335,0.2224833061695099,-3.699937420506631,-6.0,6.861612719874228,0.7705602078668533,0.09444812902017921,0.030815636456012725
18,47.69679435459289,19.0,68.3336431980133,2375,0.25707062041759493,0.2078091312646866,-3.985631246415396,-6.0,5.877893077002631,0.5995226999123892,0.0939981170726892,0.02599158085882664
19,44.14024230728482,20.0,68.51233696937561,2500,0.25967382526397703,0.37087479352951047,-4.563963897766605,-6.0,5.577790329533238,0.5061560340466038,0.0936367251899538,0.03348186406493187
