,MSE,step
97,0.08447052873671054,10800
98,0.08445868037641048,10900
99,0.08446793250739575,11000
100,0.08380013883113861,11100
101,0.08325677908957005,11200
102,0.08341744497418403,11300
103,0.08251488044857978,11400
104,0.0827662168443203,11500
105,0.08265571840107441,11600
106,0.08307655416429043,11700
107,0.08178449489176273,11800
108,0.08242637261748315,11900
109,0.08061004742980003,12000
110,0.08124005138874053,12100
111,0.08068338818848134,12200
112,0.07960957892239094,12300
113,0.07996392272412776,12400
114,0.07932689465582371,12500
115,0.07940594263374806,12600
116,0.07841350652277469,12700
117,0.07914364576339722,12800
118,0.07772151000797749,12900
119,0.07887450948357583,13000
120,0.07684674054384232,13100
121,0.07772483713924885,13200
122,0.07672908969223499,13300
123,0.0763455680757761,13400
124,0.0770055302977562,13500
125,0.0772579113394022,13600
126,0.07707077331840992,13700
127,0.07669631853699684,13800
128,0.07672395445406437,13900
129,0.07525960467755795,14000
130,0.07593261308968068,14100
131,0.07444867491722107,14200
132,0.07564791351556778,14300
133,0.07440741881728172,14400
134,0.07457323491573334,14500
135,0.0753457136452198,14600
136,0.07409391976892948,14700
137,0.07444440960884094,14800
138,0.07421686075627804,14900
139,0.07358541168272495,15000
140,0.07330961786210537,15100
141,0.07372038640081882,15200
142,0.0740578830242157,15300
143,0.07275388605892658,15400
144,0.07330195456743241,15500
145,0.0764547373354435,15600
146,0.07282484754920006,15700
147,0.07264788612723351,15800
148,0.07229163579642772,15900
149,0.07322561144828796,16000
150,0.07441155560314655,16100
151,0.07219003938138485,16200
152,0.07182661809027195,16300
153,0.07233710043132305,16400
154,0.07365501277148724,16500
155,0.07176516547799111,16600
156,0.07175966121256351,16700
157,0.07211993053555489,16800
158,0.07273452378809452,16900
159,0.07087530300021172,17000
160,0.07139741562306881,17100
161,0.07149534583091736,17200
162,0.0710199611634016,17300
163,0.07128540046513081,17400
164,0.07153403609991074,17500
165,0.07110642418265342,17600
166,0.07246188208460808,17700
167,0.07035049468278885,17800
168,0.07215028338134288,17900
169,0.07075316071510315,18000
170,0.06989342719316483,18100
171,0.07032614722847938,18200
172,0.07003705866634846,18300
173,0.070708963945508,18400
174,0.07015419349074364,18500
175,0.06953109502792358,18600
176,0.06922194287180901,18700
177,0.06942989833652974,18800
178,0.07035656042397022,18900
179,0.07185065910220147,19000
180,0.06893338598310947,19100
181,0.06883121602237224,19200
182,0.07048476681113243,19300
183,0.06839200921356678,19400
184,0.06839197538793088,19500
185,0.06857363618910313,19600
186,0.06851277314126492,19700
187,0.06902417913079262,19800
188,0.06834672100841999,19900
189,0.06871239498257636,20000
190,0.06794090434908867,20100
191,0.06931368812918663,20200
192,0.06758066199719906,20300
193,0.06727926053106785,20400
194,0.06790395498275757,20500
195,0.06779341176152229,20600
196,0.06721828311681748,20700
197,0.06856182254850865,20800
198,0.06749600991606712,20900
199,0.06819159656763077,21000
200,0.07122638277709484,21100
201,0.06651071757078171,21200
202,0.06639465123414993,21300
203,0.06666654370725154,21400
204,0.06908301033079624,21500
205,0.06642146229743957,21600
206,0.06629914477467537,21700
207,0.06619635954499245,21800
208,0.06673558369278908,21900
209,0.0701905269175768,22000
210,0.06866292186081409,22100
211,0.06552623182535172,22200
212,0.0654513755440712,22300
213,0.06573699548840523,22400
214,0.0662940039485693,22500
215,0.06526097647845745,22600
216,0.06822803407907486,22700
217,0.06535631142556668,22800
218,0.0681678844615817,22900
219,0.06518184080719948,23000
220,0.06571172952651977,23100
221,0.06510482512414456,23200
222,0.06461327861994505,23300
223,0.06535059671849013,23400
224,0.06507962621748448,23500
225,0.06501122001558542,23600
226,0.06797774087637663,23700
227,0.06400031257420778,23800
228,0.06405187159776687,23900
229,0.06410348258912563,24000
230,0.06619055792689324,24100
231,0.06412333190441132,24200
232,0.06467236626893282,24300
233,0.06901653405278921,24400
234,0.06340130552649498,24500
235,0.06338545598089695,24600
236,0.06349299296736717,24700
237,0.06328468248248101,24800
238,0.06359802249819041,24900
239,0.06372145596891642,25000
240,0.06439042512327432,25100
241,0.06255971908569335,25200
242,0.06584283255040646,25300
243,0.06245855841785669,25400
244,0.06260285962373019,25500
245,0.06278747521340847,25600
246,0.06520518116652965,25700
247,0.06246237140148878,25800
248,0.06214785575866699,25900
249,0.06456905864179134,26000
250,0.06355970941483974,26100
251,0.061820321679115296,26200
252,0.061833217665553095,26300
253,0.06504149343818426,26400
254,0.06213549192994833,26500
255,0.061982972882688045,26600
256,0.06150816682726145,26700
257,0.06632343519479036,26800
258,0.06147701095789671,26900
259,0.06137997642159462,27000
260,0.06180260524153709,27100
261,0.061668196544051174,27200
262,0.061438720822334286,27300
263,0.06085868444293738,27400
264,0.06295896980911493,27500
265,0.06178728885948658,27600
266,0.060644268542528156,27700
267,0.06043484073132276,27800
268,0.06061683669686317,27900
269,0.06125181939452887,28000
270,0.0605742296949029,28100
271,0.063280088044703,28200
272,0.06031660497188568,28300
273,0.06004136338829994,28400
274,0.060014988854527475,28500
275,0.05995878290385008,28600
276,0.06035628482699394,28700
277,0.06672282129526139,28800
278,0.05965234637260437,28900
279,0.05964467246085405,29000
280,0.06010148588567972,29100
281,0.0595572367683053,29200
282,0.06286845952272416,29300
283,0.05962986934930086,29400
284,0.05957069832831621,29500
285,0.059617824256420135,29600
286,0.05923342190682888,29700
287,0.06376416735351086,29800
288,0.05904487103223801,29900
289,0.05899127583950758,30000
290,0.058971306532621386,30100
291,0.0603179195150733,30200
292,0.061719509661197665,30300
293,0.058564276061952115,30400
294,0.058759181573987004,30500
295,0.06075702518224716,30600
296,0.06002561293542385,30700
297,0.0584563098102808,30800
298,0.05840808589011431,30900
299,0.05854527685791254,31000
300,0.05865368507802486,31100
301,0.06058122768998146,31200
302,0.058415986001491546,31300
303,0.05772789929062128,31400
304,0.05757756091654301,31500
305,0.05880406010895967,31600
306,0.06438892055302858,31700
307,0.057707488276064395,31800
308,0.05751182395964861,31900
309,0.057613398246467114,32000
310,0.05764716301113367,32100
311,0.057868781834840774,32200
312,0.05718463495373726,32300
313,0.05756854217499494,32400
314,0.06214177664369345,32500
315,0.05708847306668759,32600
316,0.05662884179502726,32700
317,0.05702018622308969,32800
318,0.057033075205981734,32900
319,0.059368403404951094,33000
320,0.05755518607795238,33100
321,0.056555115543305876,33200
322,0.05681823842227459,33300
323,0.056573850326240065,33400
324,0.05647439394146204,33500
325,0.06117914196103811,33600
326,0.05630754299461842,33700
327,0.05718536302447319,33800
328,0.05691480185836553,33900
329,0.056015658937394616,34000
330,0.05622946616262198,34100
331,0.05647856697440148,34200
332,0.05629993598908186,34300
333,0.05840803485363722,34400
334,0.0556273477897048,34500
335,0.05618808925151825,34600
336,0.05592767745256424,34700
337,0.0564448756352067,34800
338,0.05644255422055721,34900
339,0.06254443693906069,35000
340,0.05549231734126806,35100
341,0.0553316643089056,35200
342,0.05563776753842831,35300
343,0.055640564262866975,35400
344,0.05562441904097795,35500
345,0.05566752977669239,35600
346,0.05539767347276211,35700
347,0.05740631613880396,35800
348,0.05592323035001755,35900
349,0.05535481035709381,36000
350,0.05519165091216564,36100
351,0.05485391736030579,36200
352,0.05501162100583315,36300
353,0.05533271376043558,36400
354,0.056513268314301965,36500
355,0.055204129666090014,36600
356,0.0547857066616416,36700
357,0.05497299138456583,36800
358,0.05525172725319862,36900
359,0.05455687806010246,37000
360,0.05497073195874691,37100
361,0.05560426764190197,37200
362,0.054761079549789426,37300
363,0.05448975693434477,37400
364,0.05888540226966143,37500
365,0.05624177385121584,37600
366,0.05412017941474914,37700
367,0.05435887038707733,37800
368,0.05421554189175368,37900
369,0.054407456927001475,38000
370,0.05418147966265678,38100
371,0.05405930392444134,38200
372,0.055482040755450726,38300
373,0.055321097634732724,38400
374,0.05422561641782522,38500
375,0.05481861066073179,38600
376,0.05402655955404043,38700
377,0.054324088245630266,38800
378,0.05393504079431295,38900
379,0.05492312051355839,39000
380,0.05374289695173502,39100
381,0.05386086449027062,39200
382,0.05347791623324156,39300
383,0.053652611114084724,39400
384,0.054335802756249905,39500
385,0.05721923891454935,39600
386,0.05352786939591169,39700
387,0.053405961617827416,39800
388,0.05344736311584711,39900
389,0.05349125497043133,40000
390,0.053448796570301056,40100
391,0.058249474465847016,40200
392,0.053105907402932646,40300
393,0.053193681575357914,40400
394,0.053265524916350844,40500
395,0.053300406895577905,40600
396,0.053152859173715115,40700
397,0.05331141710281372,40800
398,0.05325283266603947,40900
399,0.05314405992627144,41000
400,0.053390388637781144,41100
401,0.053937425389885905,41200
402,0.05289441883563995,41300
403,0.05297503150999546,41400
404,0.05462552197277546,41500
405,0.0528785640001297,41600
406,0.05275240823626518,41700
407,0.053203840143978595,41800
408,0.052910263054072856,41900
409,0.052492279149591925,42000
410,0.053349617160856726,42100
411,0.05369784630835056,42200
412,0.05242780476808548,42300
413,0.05239635743200779,42400
414,0.05578591044992209,42500
415,0.053492195680737493,42600
416,0.05222473759204149,42700
417,0.0521774310618639,42800
418,0.05320617992430925,42900
419,0.052446246407926084,43000
420,0.05230036899447441,43100
421,0.051933355033397674,43200
422,0.05205229822546244,43300
423,0.05706784479320049,43400
424,0.0519229381531477,43500
425,0.051910954490303994,43600
426,0.05216581527143717,43700
427,0.05260208982974291,43800
428,0.051784276813268665,43900
429,0.05290060319006443,44000
430,0.05169081669300794,44100
431,0.05175508208572865,44200
432,0.056025091484189035,44300
433,0.05172745924443006,44400
434,0.05191409267485142,44500
435,0.05194094080477953,44600
436,0.051810482926666734,44700
437,0.05192866221070289,44800
438,0.05156066663563252,44900
439,0.0527587703615427,45000
440,0.05152960479259491,45100
441,0.051678708121180535,45200
442,0.051618660315871236,45300
443,0.051501007452607155,45400
444,0.05295852351933718,45500
445,0.05251195561140776,45600
446,0.051400024257600305,45700
447,0.052878235019743446,45800
448,0.051284630000591275,45900
449,0.0520006662234664,46000
450,0.0512005664780736,46100
451,0.05108920689672232,46200
452,0.050924720056355,46300
453,0.05172504607588053,46400
454,0.051083400957286355,46500
455,0.0508278738334775,46600
456,0.051097167432308195,46700
457,0.05116292603313923,46800
458,0.0510250286385417,46900
459,0.05134233079850674,47000
460,0.05090559758245945,47100
461,0.05084471430629492,47200
462,0.050488184057176116,47300
463,0.053099489510059356,47400
464,0.050601258277893066,47500
465,0.05063172921538353,47600
466,0.05045258607715368,47700
467,0.050884525515139105,47800
468,0.050579049326479435,47900
469,0.05078230246901512,48000
470,0.05075229428708553,48100
471,0.05222819000482559,48200
472,0.050509896725416184,48300
473,0.05044851180166006,48400
474,0.050358425453305246,48500
475,0.051039268895983696,48600
476,0.050321135744452475,48700
477,0.05035328734666109,48800
478,0.05041552022099495,48900
479,0.05052813120186329,49000
480,0.05188778281211853,49100
481,0.050386767685413364,49200
482,0.05031716555356979,49300
483,0.05023749083280563,49400
484,0.050193871445953844,49500
485,0.05031380124390125,49600
486,0.05001948930323124,49700
487,0.050532479770481586,49800
488,0.05219641469419003,49900
489,0.050311184078454974,50000
490,0.049985037073493006,50100
491,0.04980346452444792,50200
492,0.05003523949533701,50300
493,0.050007909387350086,50400
494,0.050236376821994784,50500
495,0.04985373347997665,50600
496,0.05018044870346785,50700
497,0.049715065099298954,50800
498,0.05627739157527685,50900
499,0.0496793369948864,51000
500,0.04960320502519608,51100
501,0.04935505948960781,51200
502,0.04945481512695551,51300
503,0.04971635043621063,51400
504,0.049623812176287176,51500
505,0.05015581354498863,51600
506,0.049772789999842644,51700
507,0.05044273730367422,51800
508,0.049598890393972396,51900
509,0.04931213330477476,52000
510,0.04990388009697199,52100
511,0.0496857576072216,52200
512,0.04980527874082327,52300
513,0.04908626776188612,52400
514,0.0493640547990799,52500
515,0.0492560226097703,52600
516,0.04942578949034214,52700
517,0.049058186337351796,52800
518,0.05291616253554821,52900
519,0.049653762765228746,53000
520,0.04923717156052589,53100
521,0.049077153280377386,53200
522,0.04881130684167147,53300
523,0.049053431376814845,53400
524,0.0492630510032177,53500
525,0.05103017542511225,53600
526,0.04912376079708338,53700
527,0.04882133446633816,53800
528,0.049807208217680456,53900
529,0.04971142012625933,54000
530,0.0487494508177042,54100
531,0.048947770595550534,54200
532,0.04896686892956495,54300
533,0.049099407903850076,54400
534,0.049004926048219204,54500
535,0.04903168760240078,54600
536,0.05006364520639181,54700
537,0.049165618866682054,54800
538,0.04892339821904898,54900
539,0.048737203180789945,55000
540,0.0491336166486144,55100
541,0.049139735214412214,55200
542,0.04866991639137268,55300
543,0.04873687647283077,55400
544,0.048566362895071505,55500
545,0.04877167195081711,55600
546,0.0485774327069521,55700
547,0.04871948774904013,55800
548,0.05076300717890263,55900
549,0.04840168319642544,56000
550,0.04846865817904472,56100
551,0.04839431010186672,56200
552,0.05312683641910553,56300
553,0.048257088400423524,56400
554,0.048194714859128,56500
555,0.04829922780394554,56600
556,0.04835945844650268,56700
557,0.04893256057053805,56800
558,0.048884932100772854,56900
559,0.04827110420912504,57000
560,0.04832326389849186,57100
561,0.04841655541211367,57200
562,0.048287613540887835,57300
563,0.04919480722397566,57400
564,0.051045942232012746,57500
565,0.048191961869597434,57600
566,0.048019618690013886,57700
567,0.050528190433979034,57800
568,0.04908927615731955,57900
569,0.04797295056283474,58000
570,0.04808418732136488,58100
571,0.04805895250290632,58200
572,0.048141908794641496,58300
573,0.048350599184632304,58400
574,0.04871455393731594,58500
575,0.04800940550863743,58600
576,0.04789206624031067,58700
577,0.04806885052472353,58800
578,0.05129788912832737,58900
579,0.04801825650036335,59000
580,0.04799344543367624,59100
581,0.047860171385109423,59200
582,0.0479832461476326,59300
583,0.048073914721608164,59400
584,0.0496148219704628,59500
585,0.04759203307330608,59600
586,0.048017227053642274,59700
587,0.04783795364201069,59800
588,0.04777562860399485,59900
589,0.04758475750684738,60000
590,0.04813735716044903,60100
591,0.04810448035597801,60200
592,0.047686041183769706,60300
593,0.04757657971233129,60400
594,0.047644944414496425,60500
595,0.04763640981167555,60600
596,0.04857095435261726,60700
597,0.04781496610492468,60800
598,0.0504938680678606,60900
599,0.0477522512152791,61000
600,0.047578907124698165,61100
601,0.0473363521322608,61200
602,0.04745817117393017,61300
603,0.04759949311614037,61400
604,0.04774926781654358,61500
605,0.04751752264797687,61600
606,0.04945698905736208,61700
607,0.04755762837827206,61800
608,0.04781976379454136,61900
609,0.047595637291669844,62000
610,0.04852672629058361,62100
611,0.04748522005975246,62200
612,0.0474754299595952,62300
613,0.04805993895977736,62400
614,0.04750405017286539,62500
615,0.04757987018674612,62600
616,0.047592755556106564,62700
617,0.048054400235414504,62800
618,0.04735821463167667,62900
619,0.04771289013326168,63000
620,0.04771636340767145,63100
621,0.047326898500323296,63200
622,0.047611153870821,63300
623,0.047716476507484916,63400
624,0.04737501062452793,63500
625,0.047330284118652345,63600
626,0.04732158623635769,63700
627,0.04730707168579101,63800
628,0.05017264105379581,63900
629,0.047060722596943376,64000
630,0.047279994674026965,64100
631,0.04719896215945482,64200
632,0.047211754731833935,64300
633,0.04725660182535649,64400
634,0.04685388308018446,64500
635,0.0512207156419754,64600
636,0.04754153084009886,64700
637,0.046856381334364414,64800
638,0.04697837490588427,64900
639,0.04668296109884977,65000
640,0.0472144989296794,65100
641,0.04713432189077139,65200
642,0.046867804266512395,65300
643,0.04674873635172844,65400
644,0.04709406834095717,65500
645,0.051489861123263835,65600
646,0.04689936887472868,65700
647,0.0469794163107872,65800
648,0.046900385469198225,65900
649,0.04676591392606497,66000
650,0.046839373521506786,66100
651,0.047019726037979125,66200
652,0.046971885040402415,66300
653,0.04665519185364246,66400
654,0.04747651919722557,66500
655,0.04954782497137785,66600
656,0.04690160151571035,66700
657,0.04692666884511709,66800
658,0.046777330972254276,66900
659,0.04689675442874432,67000
660,0.04660734515637159,67100
661,0.046803502067923546,67200
662,0.047181395404040816,67300
663,0.046769593842327595,67400
664,0.04677787113934755,67500
665,0.051703575849533084,67600
666,0.0466363525390625,67700
667,0.04656865227967501,67800
668,0.04685983154922724,67900
669,0.04663441829383373,68000
670,0.046534437984228134,68100
671,0.04663694612681866,68200
672,0.046690891049802306,68300
673,0.04671145923435688,68400
674,0.046687210202217104,68500
675,0.04670450791716576,68600
676,0.046339117474853996,68700
677,0.046542777977883816,68800
678,0.046977168321609496,68900
679,0.04644918795675039,69000
680,0.0469638418033719,69100
681,0.04669075191020965,69200
682,0.046331537291407585,69300
683,0.04684811644256115,69400
684,0.04658346299082041,69500
685,0.04684404496103525,69600
686,0.04663786295801401,69700
687,0.04618369784206152,69800
688,0.04898169070482254,69900
689,0.0464584094658494,70000
690,0.04630373261868954,70100
691,0.04614233281463385,70200
692,0.046092076748609545,70300
693,0.047204886414110664,70400
694,0.04629592925310135,70500
695,0.04612626560032368,70600
696,0.046182473674416545,70700
697,0.046178248263895515,70800
698,0.045995231680572034,70900
699,0.046300972364842895,71000
700,0.0479274832457304,71100
701,0.046121868714690206,71200
702,0.04613776531070471,71300
703,0.04743093628436327,71400
704,0.046044582426548006,71500
705,0.04586917672306299,71600
706,0.04596112336963415,71700
707,0.04601829309016466,71800
708,0.04650185763835907,71900
709,0.047287144996225834,72000
710,0.04585051029920578,72100
711,0.046177464202046395,72200
712,0.045823617987334725,72300
713,0.04581961374729872,72400
714,0.046509713269770145,72500
715,0.04564178787171841,72600
716,0.04584317583590746,72700
717,0.04606164064258337,72800
718,0.045906059704720975,72900
719,0.04597265463322401,73000
720,0.04641517858952284,73100
721,0.04575646709650755,73200
722,0.04566824033856392,73300
723,0.04675407342612743,73400
724,0.045733626037836074,73500
725,0.04570496663451195,73600
726,0.04596471462398768,73700
727,0.04558466605842113,73800
728,0.04823187928646803,73900
729,0.04564943701028824,74000
730,0.04566931895911694,74100
731,0.04554520711302757,74200
732,0.04579667635262012,74300
733,0.04579591225832701,74400
734,0.04553715314716101,74500
735,0.04588509812951088,74600
736,0.04553211990743875,74700
737,0.04566046983003616,74800
738,0.04610082760453224,74900
739,0.047046385183930395,75000
740,0.04529537536203861,75100
741,0.04534671865403652,75200
742,0.04532785125076771,75300
743,0.045406195260584356,75400
744,0.04547626722604036,75500
745,0.045543475449085234,75600
746,0.0454302603751421,75700
747,0.04584330465644598,75800
748,0.04549155563116074,75900
749,0.04554458513855934,76000
750,0.04553576953709126,76100
751,0.045182446241378786,76200
752,0.045328311659395694,76300
753,0.04555884674191475,76400
754,0.048809080086648464,76500
755,0.04536421161144972,76600
756,0.04513973515480757,76700
757,0.04516256581991911,76800
758,0.04535318184643984,76900
759,0.0455562624707818,77000
760,0.045171689838171006,77100
761,0.04519885402172804,77200
762,0.04509429153054953,77300
763,0.045693084821105005,77400
764,0.045456473603844645,77500
765,0.04535466801375151,77600
766,0.04553765285760164,77700
767,0.04552415072917938,77800
768,0.04561555225402117,77900
769,0.04500023487955332,78000
770,0.045297484323382375,78100
771,0.04525407124310732,78200
772,0.045157360546290874,78300
773,0.04620358657091856,78400
774,0.045185158625245095,78500
775,0.04525216359645128,78600
776,0.045412704460322854,78700
777,0.045045882351696494,78800
778,0.04508763901889324,78900
779,0.0452273016795516,79000
780,0.045058469474315646,79100
781,0.04538530025631189,79200
782,0.044824411533772944,79300
783,0.045037486404180524,79400
784,0.045111199244856834,79500
785,0.04489201031625271,79600
786,0.04612684026360512,79700
787,0.045070011988282206,79800
788,0.04489981185644865,79900
789,0.044957723170518875,80000
790,0.04540094904601574,80100
791,0.044802282750606534,80200
792,0.04618449412286282,80300
793,0.044985276386141776,80400
794,0.04492553051561117,80500
795,0.045147966220974924,80600
796,0.04511576674878597,80700
797,0.04511749587953091,80800
798,0.044989625737071035,80900
799,0.04498631179332733,81000
800,0.04503395419567823,81100
801,0.044917059391736985,81200
802,0.044683262892067435,81300
803,0.04498023256659508,81400
804,0.04484862118959427,81500
805,0.044948089420795444,81600
806,0.0446272099763155,81700
807,0.04531293593347072,81800
808,0.04468095052987337,81900
809,0.045166727378964426,82000
810,0.04475387968122959,82100
811,0.04788017112761736,82200
812,0.04469626527279615,82300
813,0.044756129644811155,82400
814,0.044597064033150675,82500
815,0.044648066721856595,82600
816,0.045055543221533295,82700
817,0.04489969823509455,82800
818,0.04442835219204426,82900
819,0.04624246183782816,83000
820,0.04459281489253044,83100
821,0.044731184095144275,83200
822,0.04451077379286289,83300
823,0.044608746394515036,83400
824,0.04462735306471586,83500
825,0.04472707509994507,83600
826,0.044973113872110844,83700
827,0.04450531095266342,83800
828,0.04474885020405054,83900
829,0.044466948881745336,84000
830,0.044782704822719094,84100
831,0.04465861678123474,84200
832,0.04440273158252239,84300
833,0.04451659306883812,84400
834,0.04490893967449665,84500
835,0.04511129453778267,84600
836,0.0444817190989852,84700
837,0.044421501718461515,84800
838,0.04496503982692957,84900
839,0.04470429331064224,85000
840,0.044278517551720145,85100
841,0.044340726248919965,85200
842,0.04452702213078737,85300
843,0.04448873937129974,85400
844,0.04441846411675215,85500
845,0.044495023116469384,85600
846,0.044608946815133096,85700
847,0.044303168542683125,85800
848,0.04435006204992533,85900
849,0.04442921135574579,86000
850,0.04470844205468893,86100
851,0.04429863564670086,86200
852,0.04421599898487329,86300
853,0.04424922686070204,86400
854,0.04451988965272904,86500
855,0.04475860215723514,86600
856,0.04523656852543354,86700
857,0.04440878618508577,86800
858,0.04442087814211845,86900
859,0.04432283993810415,87000
860,0.0445238284766674,87100
861,0.044055101461708546,87200
862,0.04444646112620831,87300
863,0.044114420972764495,87400
864,0.04408590231090784,87500
865,0.04421902675181627,87600
866,0.04450298648327589,87700
867,0.04416630860418081,87800
868,0.044062801189720634,87900
869,0.0440420076623559,88000
870,0.04477381750941276,88100
871,0.04403669338673353,88200
872,0.04435714695602656,88300
873,0.044150569401681425,88400
874,0.04391075655817986,88500
875,0.04389429062604904,88600
876,0.04418446335941553,88700
877,0.04401072230190039,88800
878,0.04419983994215727,88900
879,0.04532059472054243,89000
880,0.04394407846033573,89100
881,0.04383429661393166,89200
882,0.044779281690716745,89300
883,0.043800917267799375,89400
884,0.04406508427113295,89500
885,0.044089756533503534,89600
886,0.043858163952827454,89700
887,0.04413856264203787,89800
888,0.043848820328712464,89900
889,0.043925521560013295,90000
890,0.04639970738440752,90100
891,0.04375458974391222,90200
892,0.04372967589646578,90300
893,0.04383583266288042,90400
894,0.04404188621789217,90500
895,0.04387010779231787,90600
896,0.04371159203350544,90700
897,0.04422526612877846,90800
898,0.043674338161945346,90900
899,0.04354661889374256,91000
900,0.04403710175305605,91100
901,0.043675816617906094,91200
902,0.043808137513697144,91300
903,0.04378853127360344,91400
904,0.04400862384587526,91500
905,0.04357625469565392,91600
906,0.04370769809931516,91700
907,0.04373385675251484,91800
908,0.04378125678747893,91900
909,0.04383195709437132,92000
910,0.04364377155900002,92100
911,0.04356170188635588,92200
912,0.044118640683591365,92300
913,0.043651592507958414,92400
914,0.04409868232905865,92500
915,0.043763169907033446,92600
916,0.04355228289961815,92700
917,0.04352328278124332,92800
918,0.04349769879132509,92900
919,0.0437809718772769,93000
920,0.04362685300409794,93100
921,0.04335289295762777,93200
922,0.0438326221704483,93300
923,0.043435727953910826,93400
924,0.04336061015725136,93500
925,0.04382728062570095,93600
926,0.04376769911497831,93700
927,0.04357501827180386,93800
928,0.043292218558490275,93900
929,0.04352788034826517,94000
930,0.04326211169362068,94100
931,0.04358269676566124,94200
932,0.0444918217509985,94300
933,0.0432989102229476,94400
934,0.043455490805208684,94500
935,0.043714128956198695,94600
936,0.043534705974161626,94700
937,0.043227462992072106,94800
938,0.043309815078973773,94900
939,0.0435895212367177,95000
940,0.04333619710057974,95100
941,0.04304050922393799,95200
942,0.04333084680140018,95300
943,0.04322743494063616,95400
944,0.04337006606161595,95500
945,0.04332140877842903,95600
946,0.04328697718679905,95700
947,0.043002972900867464,95800
948,0.04302020192146301,95900
949,0.043559539392590524,96000
950,0.04356980375945568,96100
951,0.04299229111522436,96200
952,0.043371616527438164,96300
953,0.043562995195388796,96400
954,0.04295589987188578,96500
955,0.04321291968226433,96600
956,0.04402632527053356,96700
957,0.04313400220125914,96800
958,0.0429249057546258,96900
959,0.04294426828622818,97000
960,0.04316673200577498,97100
961,0.043192068301141265,97200
962,0.04292482480406761,97300
963,0.043124439902603624,97400
964,0.04330145560204983,97500
965,0.04282835610210896,97600
966,0.04274554155766964,97700
967,0.043753539659082887,97800
968,0.04297728322446346,97900
969,0.04301569070667029,98000
970,0.04295279935002327,98100
971,0.042934600561857224,98200
972,0.04291281428188085,98300
973,0.04326371967792511,98400
974,0.04332031335681677,98500
975,0.04392092198133469,98600
976,0.0428034133836627,98700
977,0.04289025980979204,98800
978,0.04286369044333696,98900
979,0.04292288716882467,99000
980,0.042781301736831666,99100
981,0.04281405456364155,99200
982,0.04288168977946043,99300
983,0.042789679653942585,99400
984,0.043260531425476076,99500
985,0.04295540139079094,99600
986,0.042973640970885754,99700
987,0.04266235016286373,99800
988,0.042819992899894715,99900
