,episode_reward,episode,duration,step,batch_reward,critic_loss,actor_loss,actor_target_entropy,actor_entropy,alpha_loss,alpha_value,curl_loss
0,0.0,1.0,46.34354209899902,500,,,,,,,,
1,45.447181319925,2.0,2.179075002670288,1000,,,,,,,,
2,30.66754504360952,3.0,271.16583919525146,1500,0.07661318090558052,0.0473845638204366,-1.108349692106247,-6.0,7.669066488265991,0.9772873651124537,0.09874901199707857,0.6545569048468024
3,36.28999851369339,4.0,269.19347882270813,2000,0.08731811326742173,0.007843049749732017,-2.1705195450782777,-6.0,7.902527013778687,0.9674939806461335,0.09631353898950207,0.00789367435046006
4,70.76108374816637,5.0,266.4234342575073,2500,0.0960052400380373,0.013270950076170266,-3.1213757190704348,-6.0,8.012951330184936,0.9377185111045837,0.09398686985266001,0.005106441696931143
5,60.55749251160268,6.0,270.8707163333893,3000,0.0988397185653448,0.01011809266358614,-4.046878924369812,-6.0,8.143032295227052,0.9125258791446685,0.09174947632867249,0.0024248858173814367
6,55.52162564164735,7.0,268.01841020584106,3500,0.09941323789954186,0.0107137167500332,-4.93532894706726,-6.0,8.239602170944213,0.8874859430789948,0.08958565895973193,0.0010746077499497915
7,42.66909020728695,8.0,264.88172221183777,4000,0.09681753611564636,0.1338593760812655,-5.766845726013184,-6.0,8.283004913330078,0.8623744480609894,0.08749482597979721,0.009321184852953593
8,39.6188922303702,9.0,264.6456470489502,4500,0.09666731493175029,0.025618860296905042,-6.3851901626586915,-6.0,8.241727615356446,0.8484251456260681,0.08545814897698835,0.0012854222853493412
9,60.58504762333445,10.0,,5000,0.10030473570525646,0.01423765874095261,-7.172279386520386,-6.0,8.328890142440796,0.8189309327602387,0.08348498260237451,0.0004673603899573209
10,,,305.435090303421,5000,,,,,,,,
11,55.76765376243746,11.0,252.63364005088806,5500,0.10220073872804641,0.019983370874077082,-7.93747972869873,-6.0,8.407439825057983,0.7897098789215088,0.08158475011427332,0.000302944327093428
12,77.44974918041274,12.0,244.520916223526,6000,0.10313829645514488,0.028147545756772162,-8.634079357147217,-6.0,8.478844566345215,0.7620041823387146,0.07975341052948029,0.00035402593826438535
13,54.34403921583903,13.0,247.9516224861145,6500,0.10939831186830998,0.03516083198785782,-9.372893547058105,-6.0,8.54186685180664,0.7324080097675324,0.07798181548591362,0.00031232659974830314
14,96.75242400338433,14.0,252.67533040046692,7000,0.11098355366289615,0.03478856068477035,-10.013672710418701,-6.0,8.57741487121582,0.706854439496994,0.07627034594959718,0.0001977552124453723
15,44.19154248049695,15.0,241.90754556655884,7500,0.1092532575726509,0.040281589943915605,-10.613874710083008,-6.0,8.648980575561524,0.6870889911651611,0.07460189555750316,0.00024324024492034367
16,37.772810843211865,16.0,242.25457406044006,8000,0.10896872669458389,0.06948885793983936,-11.154955078125,-6.0,8.69156357574463,0.6747106094360351,0.0729596155418201,0.00047754040971631186
17,58.19566006480399,17.0,242.64707040786743,8500,0.10738563698530197,0.04072403602302074,-11.653424655914307,-6.0,8.748870922088622,0.6638191390037537,0.07134121892965012,0.00019718834041611898
18,36.54034213128336,18.0,242.927592754364,9000,0.10779615806043148,0.04624196778610349,-12.206002223968506,-6.0,8.769362739562988,0.6449326121807099,0.0697538045601749,0.00010491872144950776
19,98.54238223023127,19.0,243.2001941204071,9500,0.11086402752995492,0.056750167101621625,-12.766746917724609,-6.0,8.770686191558838,0.6250623984336853,0.06821162999628241,0.0001818796802404563
20,43.04664180513271,20.0,,10000,0.11201415175199508,0.06824140547588467,-13.209516723632813,-6.0,8.738584815979005,0.6051506080627441,0.06670997539857236,0.00019219935733860895
21,,,286.8045754432678,10000,,,,,,,,
22,88.15363254068345,21.0,256.55569791793823,10500,0.11348657639324665,0.12882097593694924,-13.631097751617432,-6.0,8.77443988418579,0.5915134460926056,0.0652480859843745,0.0005975353142196695
23,72.38664679522073,22.0,267.8195586204529,11000,0.11433974727988243,0.047091996319591996,-13.966297908782959,-6.0,8.754824588775636,0.5748185358047485,0.06380951234642097,6.67639317322255e-05
24,47.74339936374906,23.0,267.80906534194946,11500,0.11333317120373249,0.0437001350261271,-14.382176113128661,-6.0,8.759976535797119,0.5613150038719177,0.06240749532691685,8.971099146628347e-05
25,45.65283353643135,24.0,262.85931301116943,12000,0.11221634849905968,0.03918539523333311,-14.822864906311036,-6.0,8.775458908081054,0.5470926053524018,0.06103273587109309,4.447042452122929e-05
26,38.749134782272016,25.0,260.64858078956604,12500,0.11083300618827344,0.05032419218495488,-15.19851202774048,-6.0,8.777188320159912,0.5324979257583619,0.059689461328841745,5.522797313456351e-05
27,38.22613984103074,26.0,260.82259249687195,13000,0.1096479480266571,0.09371093076094986,-15.559250133514404,-6.0,8.78705606842041,0.5210509402751923,0.05837445452981366,0.00020113052765310612
28,40.76198597603096,27.0,259.62637519836426,13500,0.10833124904334546,0.12608756221085787,-15.817311630249023,-6.0,8.831605152130127,0.5145783349275589,0.05707528162256311,0.0003266194331899328
29,38.25969095037993,28.0,261.63906359672546,14000,0.10658520990610122,0.056394979931414124,-16.050538387298584,-6.0,8.798928279876709,0.5024592636823654,0.055800097940646255,7.74711554747043e-05
30,36.652702409498126,29.0,262.4154636859894,14500,0.10737807638943195,0.05822409794107079,-16.319503845214843,-6.0,8.799502075195312,0.48867841076850893,0.05455794031654315,9.041497487129391e-05
31,56.30141975119518,30.0,,15000,0.10751571942865848,0.0575799427293241,-16.528698905944825,-6.0,8.818101181030274,0.47386141204833987,0.05334810964346784,6.944217360779703e-05
32,,,305.5963273048401,15000,,,,,,,,
