,episode_reward,episode,duration,step,batch_reward,critic_loss,actor_loss,actor_target_entropy,actor_entropy,alpha_loss,alpha_value,centroid_MSE_loss
0,0.0,1.0,12.886540651321411,125,,,,,,,,
1,23.579030900784034,2.0,0.4649021625518799,250,,,,,,,,
2,20.747401348917606,3.0,0.4657907485961914,375,,,,,,,,
3,15.208494239734875,4.0,0.4655141830444336,500,,,,,,,,
4,22.388913929606666,5.0,0.4683520793914795,625,,,,,,,,
5,16.786626931975075,6.0,0.4660942554473877,750,,,,,,,,
6,21.279484872018013,7.0,0.4654862880706787,875,,,,,,,,
7,26.341675891684616,8.0,0.4651827812194824,1000,,,,,,,,
8,32.46511410728092,9.0,142.2948615550995,1125,0.17487742626667022,0.21940525954961776,-1.0958823845500039,-6.0,7.051728748139881,0.9358339409033457,0.09972246578754353,0.0577522039458272
9,26.475216465119612,10.0,141.8526966571808,1250,0.1803848168849945,0.14678591531515123,-1.6816758686496365,-6.0,7.460465585031817,0.9858780955114672,0.09909366444556678,2.8280475235078483e-05
10,16.682011575369085,11.0,142.36727213859558,1375,0.1750844746828079,0.12085524129867553,-2.0136857146308538,-6.0,7.493101649814182,0.98101016926387,0.09847563477607905,0.0025142437758331653
11,15.81418626154348,12.0,142.35536813735962,1500,0.17722057926654816,0.12121161943674087,-2.2849579588059457,-6.0,7.510425575317875,0.9658506522255559,0.09786558482117984,0.019437951743602754
12,40.10148495746282,13.0,142.193594455719,1625,0.18656161057949067,0.149160185277462,-2.5642531069498213,-6.0,7.328615415663946,0.928128202756246,0.09727389677645339,0.050016045600175855
13,26.91485417725884,14.0,142.60724520683289,1750,0.1954478621482849,0.15167065781354905,-2.881124404168898,-6.0,7.206507967364404,0.9084847165692237,0.09669850666788544,0.09171667510271073
14,41.35492477578766,15.0,142.79208493232727,1875,0.19973915576934814,0.14065618920326234,-3.1881379172915505,-6.0,7.139965064941891,0.9002722265228392,0.09612800170116201,0.12870122277736665
15,40.53642525386102,16.0,142.92075037956238,2000,0.21781747889518738,0.14575804829597472,-3.5090942767358597,-6.0,7.0073755941083355,0.870104709940572,0.09556660956350882,0.15216806852817535
16,76.05955119281101,17.0,142.80616927146912,2125,0.2442054090499878,0.1491083100438118,-3.8678411945464117,-6.0,6.827666184258839,0.8257466299193246,0.0950254322119804,0.18085811841487884
17,79.24500850130109,18.0,142.77535939216614,2250,0.2612531648874283,0.140987821161747,-4.148890291490862,-6.0,6.610237144654797,0.784428471519101,0.09450582297396166,0.19809236466884614
18,37.605731180426375,19.0,142.82185292243958,2375,0.2798759708404541,0.2727419378757477,-4.405582303092594,-6.0,6.262194256933909,0.6991849570047288,0.09402008315878724,0.21161268603801728
19,118.7809494603573,20.0,141.48195362091064,2500,0.31174364042282104,0.16051966369152068,-5.028757318373649,-6.0,6.107675021694552,0.6434635991050351,0.09357314716316817,0.1920230598449707
20,126.98122040405752,21.0,142.0562162399292,2625,0.3477930550575256,0.1808726326227188,-5.64545478518047,-6.0,5.907032656291174,0.5746925511057415,0.09315792758457814,0.19745628154277803
21,85.28070389313059,22.0,143.1091501712799,2750,0.3504784677028656,0.18484622550010682,-6.2538447456975135,-6.0,5.737684611351259,0.542785628188041,0.09276898377023242,0.1975652937889099
22,40.245316421735865,23.0,143.13012719154358,2875,0.34105216789245607,0.19758589446544647,-6.809278927152119,-6.0,5.776809631832062,0.525487507619555,0.09238759756683725,0.19250693464279175
23,37.27743075572374,24.0,141.80726194381714,3000,0.3589952025413513,0.22249796450138093,-7.399924162895449,-6.0,5.72139871504999,0.5266671421066407,0.09200119703390765,0.18591450703144075
24,97.64464629710646,25.0,141.61363816261292,3125,0.36221300745010376,0.2050977245569229,-7.959370151398674,-6.0,5.728673049381801,0.5196492250949617,0.09160734526943744,0.17884152209758758
25,30.074706207902864,26.0,141.80481958389282,3250,0.3629701409339905,0.19914197409152984,-8.5103695161881,-6.0,5.70082668335207,0.5233217213423021,0.09120764932988175,0.17552659153938294
26,47.24468654865522,27.0,141.86805057525635,3375,0.37203600811958315,0.20981427323818208,-9.06782390957787,-6.0,5.670173781258719,0.5333527004908002,0.09079250566214768,0.17130261254310608
27,111.93134582086464,28.0,141.8556673526764,3500,0.39002594780921934,0.2723632847070694,-9.684682123122677,-6.0,5.72104650159036,0.5332765545575849,0.09036912100044082,0.1731427046060562
28,100.76830458446715,29.0,141.97759914398193,3625,0.39485661959648133,0.24047442543506622,-10.201769298977322,-6.0,5.6533199946085615,0.5419110187462398,0.08993556339453232,0.16961580729484557
29,47.801364614218556,30.0,141.6930468082428,3750,0.3939544589519501,0.3061272484064102,-10.630214783453173,-6.0,5.725895450961206,0.5557161233117504,0.08948815198898276,0.17158094656467437
30,45.98095068724513,31.0,141.77291202545166,3875,0.3968608930110931,0.29575359511375426,-11.16587393624442,-6.0,5.7875178427923295,0.5550387577405052,0.08902825993656051,0.1645032651424408
31,132.92540490462002,32.0,142.81327652931213,4000,0.4233816418647766,0.255750608086586,-11.823720178296488,-6.0,5.663335754025367,0.5422855000342092,0.08857245445626495,0.1613547500371933
32,146.77628476602067,33.0,143.32790184020996,4125,0.4468936927318573,0.2603399914503097,-12.470036052522206,-6.0,5.597662327781556,0.5400286279027424,0.0881202200438634,0.16011547470092774
33,142.02116567390416,34.0,142.28369545936584,4250,0.47445731043815614,0.2889560673236847,-13.199641427686137,-6.0,5.4629122287996355,0.5246830770084935,0.08767037647319605,0.15875962924957276
34,151.68612486255293,35.0,141.979647397995,4375,0.4950692150592804,0.2821999434232712,-13.84690340738448,-6.0,5.423271663605221,0.5133637421660953,0.08722858665035153,0.1542917058467865
35,170.31285670295202,36.0,142.20945382118225,4500,0.5212881455421448,0.28276441502571104,-14.600912001825147,-6.0,5.321378769413117,0.509452889042516,0.08678992596812826,0.14876121926307678
36,138.6112912892211,37.0,142.11401391029358,4625,0.5357475802898407,0.2994139928817749,-15.249110267275857,-6.0,5.246051349337139,0.5064516937921918,0.08634958504498742,0.14800028991699218
37,120.06880753899466,38.0,142.22809290885925,4750,0.542922780752182,0.3281951361894608,-15.763385203576856,-6.0,5.3597286208983395,0.5063527702323852,0.0859076625249794,0.1460175006389618
38,152.0207058896355,39.0,142.0532510280609,4875,0.5632392024993896,0.34342122066020964,-16.468308630443754,-6.0,5.263592939528208,0.4918107641121698,0.08546998101866646,0.14535431349277497
39,176.7611348346929,40.0,,5000,0.5906343579292297,0.33180513525009153,-17.190973774079353,-6.0,5.166973921560472,0.48262436111127177,0.08503814524118436,0.14207837843894958
40,,,153.10608553886414,5000,,,,,,,,
41,216.593413994823,41.0,142.38272857666016,5125,0.6058935890197754,0.35760506749153137,-17.90917184617784,-6.0,5.025795361352345,0.46515992283821106,0.08461670602785715,0.13911797952651977
42,49.05298902286706,42.0,142.86281728744507,5250,0.613098979473114,0.3697822265625,-18.45630882632348,-6.0,4.9279726628334295,0.4533584079434795,0.08420265117476071,0.13643809044361113
