,L1,CE,step
231,0.05425958380103111,0.0003894037996724364,24200
232,0.05452101852744818,0.00014902681436069543,24300
233,0.05420755073428154,0.00015790105160704116,24400
234,0.05432181630283594,0.00013111626285535749,24500
235,0.05345097463577986,0.00014538911935233045,24600
236,0.05405676934868097,0.00014486828269582474,24700
237,0.05460573043674231,0.0001434703727863962,24800
238,0.05440379027277231,0.0003096082215779461,24900
239,0.053570132292807104,0.00014804390419158154,25000
240,0.053865319192409514,0.00013608883033157328,25100
241,0.053541066758334636,0.00033296503992460204,25200
242,0.05317010425031185,0.00010866028256714344,25300
243,0.053750591538846496,0.00011556222805666039,25400
244,0.05381572924554348,0.000113060840194521,25500
245,0.05327692370861769,0.0001368371674834634,25600
246,0.05364135969430208,0.00036397120886249467,25700
247,0.05372270070016384,0.00012055116709234425,25800
248,0.05357537269592285,0.00036115060163865564,25900
249,0.05305745083838701,0.00012127633097406942,26000
250,0.0536604417860508,0.00011226613351027482,26100
251,0.0530483927950263,0.00012097860748326639,26200
252,0.05351302303373814,9.876960200926987e-05,26300
253,0.05300573524087668,0.00011313051425531739,26400
254,0.05329274520277977,0.00011511696706293151,26500
255,0.054991680793464184,0.0001195423541139462,26600
256,0.052576305978000164,0.00010569609890808352,26700
257,0.05277615815401077,9.977388854167656e-05,26800
258,0.05369518917053938,0.00025184916321450144,26900
259,0.052599940448999405,0.00010610737412207527,27000
260,0.05255701251327991,0.0002895807185632293,27100
261,0.05300232358276844,7.993326580617577e-05,27200
262,0.05273856393992901,0.00010764316579297883,27300
263,0.052838754542171955,8.753411573707126e-05,27400
264,0.0524434395134449,9.485794689680915e-05,27500
265,0.05295179430395365,0.00030381686963664833,27600
266,0.05260310865938664,9.092219843296335e-05,27700
267,0.052679961919784545,7.713079070526873e-05,27800
268,0.05255429804325104,7.958551821502625e-05,27900
269,0.05260111890733242,7.421838643494993e-05,28000
270,0.05260872475802898,8.125863714667503e-05,28100
271,0.054102868363261225,7.877701511461055e-05,28200
272,0.05250627212226391,8.573824728955515e-05,28300
273,0.05347246963530779,6.586934712686343e-05,28400
274,0.052268153317272664,0.0002748589477778296,28500
275,0.0526348040625453,9.349449892397388e-05,28600
276,0.05234190862625837,6.282223714151769e-05,28700
277,0.05247321479022503,7.175881994044176e-05,28800
278,0.05228987745940685,6.649698727414943e-05,28900
279,0.05265623353421688,6.275190669839503e-05,29000
280,0.052446723207831385,0.00030507590583511045,29100
281,0.052242049425840376,5.75598121213261e-05,29200
282,0.052360308542847636,5.421488000138197e-05,29300
283,0.052092602960765365,6.619628145926982e-05,29400
284,0.05217671278864145,5.734373909945134e-05,29500
285,0.05217641700059175,5.423458054792718e-05,29600
286,0.05297185830771923,5.1922723268944534e-05,29700
287,0.05259532757103443,5.086236496936181e-05,29800
288,0.052039987072348595,5.394480933318846e-05,29900
289,0.05226386141031981,4.79013788390148e-05,30000
290,0.05203330837190151,5.4312523407134e-05,30100
291,0.051974196918308735,5.0421187661413567e-05,30200
292,0.05229800514876842,4.784538696185336e-05,30300
293,0.05195944860577583,5.364022035792004e-05,30400
294,0.05176335718482733,5.270165112960967e-05,30500
295,0.05205176707357168,0.0002986612295353552,30600
296,0.05197449695318937,5.2765834534511666e-05,30700
297,0.052033205330371854,4.3150571837031745e-05,30800
298,0.05270801477134228,3.803515570325544e-05,30900
299,0.05150395024567842,5.58931579325872e-05,31000
300,0.051885325275361535,0.0004584635721948871,31100
301,0.05229161813855171,5.658747664710973e-05,31200
302,0.05142296846956015,4.628707178198965e-05,31300
303,0.05174078743904829,4.402239428600296e-05,31400
304,0.05135776448994875,5.1610168084152976e-05,31500
305,0.05161058258265257,4.079708840436069e-05,31600
306,0.05195907894521952,4.0470279436704004e-05,31700
307,0.05202806618064642,3.939120958420972e-05,31800
308,0.052662306539714335,4.0624833054607734e-05,31900
309,0.05299957685172558,4.568509756609274e-05,32000
310,0.051652611307799814,3.733732770342613e-05,32100
311,0.05132842693477869,3.527313623635564e-05,32200
312,0.05134804021567106,0.00020851895283158228,32300
313,0.05144194215536117,4.487506057557766e-05,32400
314,0.0519703446701169,0.00029289797301316865,32500
315,0.05120112419128418,3.110141818069678e-05,32600
316,0.051224202550947666,4.0515948967367876e-05,32700
317,0.05108398094773293,3.669075609650463e-05,32800
318,0.05114075191318989,4.1104076117335354e-05,32900
319,0.05158101554960012,4.1296158915429256e-05,33000
320,0.0519605452939868,3.554491082468303e-05,33100
321,0.05244409244507551,3.816050985733455e-05,33200
322,0.05107373971492052,0.00025242343464924486,33300
323,0.05097883902490139,0.00024641216710733713,33400
324,0.051067119166255,3.612490840168903e-05,33500
325,0.05169460240751505,3.839605787106848e-05,33600
326,0.05139998029917479,3.759473225727561e-05,33700
327,0.05152995306998491,3.5536897157726344e-05,33800
328,0.05079395167529583,3.1170557158475275e-05,33900
329,0.0508534987270832,3.233600897146971e-05,34000
330,0.05097464945167303,3.8179598304850516e-05,34100
331,0.051557269059121606,3.1343254249804886e-05,34200
332,0.05082943595945835,3.2603992822259896e-05,34300
333,0.05106562208384276,3.572308449292905e-05,34400
334,0.050953955315053465,0.0002675825808546506,34500
335,0.05179461415857076,3.043590005290753e-05,34600
336,0.050875847972929475,3.1447870987904026e-05,34700
337,0.0512645510584116,2.8864251526101725e-05,34800
338,0.05098097153007984,2.577190147349029e-05,34900
339,0.05065637938678265,2.78607238396944e-05,35000
340,0.050995776541531083,2.5744954054971458e-05,35100
341,0.050711841583251954,2.6598867216307553e-05,35200
342,0.05058078646659851,2.8807949865949924e-05,35300
343,0.05080665674060583,2.6651981488612365e-05,35400
344,0.050888992436230185,2.512106743779441e-05,35500
345,0.050718816556036474,3.3900472299137615e-05,35600
346,0.05079533647745848,2.8479859165599918e-05,35700
347,0.05057689975947142,2.401783493041876e-05,35800
348,0.050560369864106176,2.0955109130227355e-05,35900
349,0.05048815358430147,2.664620432369702e-05,36000
350,0.05096830863505602,0.00022238513401134696,36100
351,0.05077720448374748,2.284125752339605e-05,36200
352,0.05116714369505644,2.2639186281594447e-05,36300
353,0.05071440506726503,2.4125501213347888e-05,36400
354,0.05017217099666595,2.1984009008519935e-05,36500
355,0.05036207459867001,2.1677293116226792e-05,36600
356,0.05083466973155737,2.2669526488243718e-05,36700
357,0.050844942331314084,2.7784288995462703e-05,36800
358,0.05052963797003031,3.0010004502400987e-05,36900
359,0.05047901436686516,2.619078447423817e-05,37000
360,0.05003999173641205,2.0601466512744083e-05,37100
361,0.050751519054174424,2.2646348970738472e-05,37200
362,0.05058472849428654,2.4318445421158687e-05,37300
363,0.05022469956427813,2.1888080718781568e-05,37400
364,0.050246454775333405,2.796428469082457e-05,37500
365,0.04998138204216957,2.931348647507548e-05,37600
366,0.05021528262645006,2.1567168723777285e-05,37700
367,0.05013296686112881,1.7667356705715064e-05,37800
368,0.04989159066230059,1.5811760276847054e-05,37900
369,0.05050474788993597,5.784288970062335e-05,38000
370,0.05030126594007015,1.896775244404125e-05,38100
371,0.05030366793274879,2.4192901100832387e-05,38200
372,0.05089041486382485,0.0002454996721826319,38300
373,0.049786888770759104,2.0296587572374846e-05,38400
374,0.05014587987214327,1.5573036025671173e-05,38500
375,0.050476456098258494,1.6733487209421584e-05,38600
376,0.05000423703342676,0.0002134366197969939,38700
377,0.0498245033249259,0.00028262891339181806,38800
378,0.050491793788969515,0.00025620442182116676,38900
379,0.050033321008086204,2.7387542177166322e-05,39000
380,0.04978661175817251,2.1091510625410592e-05,39100
381,0.05104893237352371,1.8837742709365556e-05,39200
382,0.049908475019037724,1.570895188706345e-05,39300
383,0.049821120165288446,3.2394621075582106e-05,39400
384,0.04960706904530525,1.8498304038985226e-05,39500
385,0.049885313250124456,0.00025944317009816585,39600
386,0.04966774020344019,2.333425552023982e-05,39700
387,0.05085321649909019,2.4066257592494365e-05,39800
388,0.0498701911047101,2.044583871793293e-05,39900
389,0.04964173048734665,1.69284810363024e-05,40000
390,0.049549159780144694,1.797714237909531e-05,40100
391,0.04999890964478254,3.6358716406539316e-05,40200
392,0.04990377761423588,1.6563032713747815e-05,40300
393,0.0505245741084218,1.7452700590183667e-05,40400
394,0.04978373128920793,1.6179954236577032e-05,40500
395,0.04984972305595875,1.6256699877885696e-05,40600
396,0.04966376546770334,2.1578560458692665e-05,40700
397,0.049674190059304235,1.697232996320963e-05,40800
398,0.049511496238410474,2.8481970762186393e-05,40900
399,0.050080658793449404,1.3989773569846876e-05,41000
400,0.04983716782182455,1.8104328073604848e-05,41100
401,0.049631012827157976,1.6088780371319443e-05,41200
402,0.049264689348638056,2.5842497220764925e-05,41300
403,0.04953046597540379,2.0455990052141716e-05,41400
404,0.04944312646985054,5.3948248846609205e-05,41500
405,0.049223675914108755,2.0544363806038746e-05,41600
406,0.04997352067381144,2.9134889809938614e-05,41700
407,0.04919775769114494,1.495139467806439e-05,41800
408,0.04918948534876108,1.3519013627956155e-05,41900
409,0.050044434405863286,1.8572655822026718e-05,42000
410,0.049532849751412866,1.5616922769368103e-05,42100
411,0.05025701157748699,2.2361670330610652e-05,42200
412,0.04916703026741743,1.697499544661696e-05,42300
413,0.04911364458501339,1.4986921646595875e-05,42400
414,0.049256173819303514,1.7174097120005172e-05,42500
415,0.04917546939104796,1.691181968908495e-05,42600
416,0.04931977096945048,1.7548684490975573e-05,42700
417,0.04958668351173401,1.5481700124837516e-05,42800
418,0.04973055608570576,1.3954123078292469e-05,42900
419,0.04945925664156675,1.6133649046423672e-05,43000
420,0.04896260537207127,1.559667230139894e-05,43100
421,0.04878976255655289,2.072928741654323e-05,43200
422,0.04999272793531418,1.5772450969961936e-05,43300
423,0.048986953161656854,1.5253454525918642e-05,43400
424,0.04873344626277685,1.3442865197248466e-05,43500
425,0.05057563599199057,1.2706078432529467e-05,43600
426,0.04891296476125717,3.70323894867397e-05,43700
427,0.04943395331501961,1.1814666431746445e-05,43800
428,0.04894805919378996,1.3700175386475167e-05,43900
429,0.048816157169640065,1.295218020914035e-05,44000
430,0.04882773742079735,1.1165753285240499e-05,44100
431,0.04878517754375935,1.7200697361658967e-05,44200
432,0.04914886549115181,1.1116222995042335e-05,44300
433,0.049314510971307755,1.3700189938390395e-05,44400
434,0.04870740193873644,1.1267358827353746e-05,44500
435,0.048779969215393064,1.2532375480986956e-05,44600
436,0.04964383829385042,9.510190975561273e-06,44700
437,0.048725534342229364,1.3838589479746588e-05,44800
438,0.050765285082161424,1.2698648388322909e-05,44900
439,0.0488072944059968,1.2835896054639306e-05,45000
440,0.048293739967048166,1.1137436258650268e-05,45100
441,0.04880874767899513,1.2163461065028969e-05,45200
442,0.04987639512866735,1.0004315035985201e-05,45300
443,0.04869942881166935,1.473128046200145e-05,45400
444,0.04865803807973862,1.3517489624064182e-05,45500
445,0.04883861728012562,0.00024099253072563443,45600
446,0.04854920033365488,1.3084552811051254e-05,45700
447,0.04875872652977705,1.2027625539303699e-05,45800
448,0.04863757655024528,1.1316413924760127e-05,45900
449,0.04889183726161719,9.30609514398384e-06,46000
450,0.048718236759305,1.0867729733945453e-05,46100
451,0.048943277038633826,1.2376214458527102e-05,46200
452,0.048351888991892335,1.2557226459648519e-05,46300
453,0.04852146524935961,1.0311072351214534e-05,46400
454,0.04872733287513256,9.430716636416036e-06,46500
455,0.04829446267336607,9.30548478208948e-06,46600
456,0.048307483904063704,1.1708292252023966e-05,46700
457,0.0498096102848649,1.0323921037524996e-05,46800
458,0.048645678013563155,1.097408139230538e-05,46900
459,0.04846959296613931,1.1918147715732629e-05,47000
460,0.04867396365851164,1.4336567514874333e-05,47100
461,0.04823970474302769,9.33212486870616e-06,47200
462,0.04842076383531094,8.883983234682091e-06,47300
463,0.04816290691494942,8.877488430698578e-06,47400
464,0.048147517144680026,8.400395913668035e-06,47500
465,0.04820939544588328,8.153755502462445e-06,47600
466,0.04809656716883182,7.530826812853775e-06,47700
467,0.048463898450136184,9.304888214956008e-06,47800
468,0.048333317041397095,9.196315722874715e-06,47900
469,0.0481691525503993,8.089391913017608e-06,48000
470,0.04791213896125555,7.107478295438341e-06,48100
471,0.04847668197005987,7.012622024831216e-06,48200
472,0.0480375100299716,9.739379995608033e-06,48300
473,0.04820807483047247,7.482594139673893e-06,48400
474,0.04831274285912514,7.009505707173958e-06,48500
475,0.04778320841491222,8.235839036387915e-06,48600
476,0.048989686258137224,8.821321887353407e-06,48700
477,0.04824081189930439,1.321187343364727e-05,48800
478,0.0479719876870513,0.0002746522286065556,48900
479,0.04793650262057781,1.6071297336566205e-05,49000
480,0.0477270045503974,8.967480630417412e-06,49100
481,0.048314107805490496,8.11415968428264e-06,49200
482,0.047967132218182086,6.659523257894762e-06,49300
483,0.047633297741413116,5.718958263969398e-06,49400
484,0.04917121224105358,7.01689458992405e-06,49500
485,0.048380460068583486,7.186608277152118e-06,49600
486,0.0477565623447299,1.1146039864797786e-05,49700
487,0.0477872808650136,7.643534056569479e-06,49800
488,0.04820015400648117,9.38695985269078e-06,49900
489,0.047935434766113755,7.509291360747739e-06,50000
490,0.04781581792980433,8.082926949555258e-06,50100
491,0.04797251731157303,7.904658079951332e-06,50200
492,0.04753641441464424,9.822597544371092e-06,50300
493,0.04803705763071776,9.59450309892418e-06,50400
494,0.04775760609656572,1.1246158246649429e-05,50500
495,0.04750399477779865,7.139034614738194e-06,50600
496,0.04778591956943273,5.676783644048555e-06,50700
497,0.047909612506628035,8.096340775409771e-06,50800
498,0.0476746978238225,1.2736959104131528e-05,50900
499,0.04766761370003223,9.300367103151076e-06,51000
500,0.04787371780723333,7.522060793689889e-06,51100
501,0.04782248251140118,1.8517529761084005e-05,51200
502,0.047316700294613837,1.071702261469909e-05,51300
503,0.04769070621579886,8.09364632686993e-06,51400
504,0.047765323035418986,8.516519983459148e-06,51500
505,0.04746017284691334,1.0464272702392918e-05,51600
506,0.04830086141824722,1.539191633128212e-05,51700
507,0.04757776010781527,9.782630904737743e-06,51800
508,0.047779986076056956,9.755839919307618e-06,51900
509,0.047464251779019834,8.339740061273915e-06,52000
510,0.047579654194414615,8.195180919301493e-06,52100
511,0.04749568711966276,9.924059440891142e-06,52200
512,0.04736558500677347,8.985964045677974e-06,52300
513,0.0475455504655838,8.681005451762758e-06,52400
514,0.047292270474135874,7.87847313858947e-06,52500
515,0.04889015361666679,1.3001896822970594e-05,52600
516,0.047167652286589146,7.620108576702478e-06,52700
517,0.04706147901713848,7.724280324055144e-06,52800
518,0.04752497788518667,1.454556246244465e-05,52900
519,0.04742103949189186,6.79345391517927e-06,53000
520,0.04727307736873627,7.090212920957128e-06,53100
521,0.04705339424312115,6.006884611906571e-06,53200
522,0.04711985856294632,6.428628298635886e-06,53300
523,0.04724087625741959,6.646176323101827e-06,53400
524,0.048536592833697795,9.133663506872836e-06,53500
525,0.04706368893384934,7.037862167180719e-06,53600
526,0.0469801726937294,8.485677501539612e-06,53700
527,0.0471493611484766,6.245066542760469e-06,53800
528,0.047017786614596845,6.387757009633788e-06,53900
529,0.04757120247930288,5.458358609757852e-06,54000
530,0.047795916609466076,5.424562170901481e-06,54100
531,0.04696823809295893,6.556941741564515e-06,54200
532,0.047491123862564565,4.856115087932267e-06,54300
533,0.046868732161819936,5.393293831730262e-06,54400
534,0.04665383752435446,5.450720273074694e-06,54500
535,0.04775250263512135,6.179461869351144e-06,54600
536,0.04720471486449242,6.779663094675925e-06,54700
537,0.04701179809868336,7.681597423925268e-06,54800
538,0.04679461911320686,5.129617416059773e-06,54900
539,0.04718377854675054,4.618566022145387e-06,55000
540,0.04725789714604616,5.407241530974716e-06,55100
541,0.047054134011268615,4.717405998917457e-06,55200
542,0.04757803022861481,5.3339486055392626e-06,55300
543,0.04670656863600016,6.072798967124981e-06,55400
544,0.046711385697126385,3.735636647661522e-06,55500
545,0.046901831924915316,3.957381966301909e-06,55600
546,0.04690348170697689,5.764655861639767e-06,55700
547,0.04746806878596544,4.298127163337995e-06,55800
548,0.04707181975245476,5.058282619074817e-06,55900
549,0.04654371902346611,1.4397904300267328e-05,56000
550,0.04684581752866507,4.289338867238257e-06,56100
551,0.04679174456745386,4.2260942075245115e-06,56200
552,0.04722273550927639,5.581272072276988e-06,56300
553,0.046860370673239234,5.820040014441474e-06,56400
554,0.04709177616983652,4.612482972561338e-06,56500
555,0.046686200350523,4.1341416385876075e-06,56600
556,0.04632176171988249,3.8460646169369284e-06,56700
557,0.04680794019252062,4.662305140072931e-06,56800
558,0.04647763382643461,0.00023396159998242182,56900
559,0.04684311676770449,5.084942713438067e-06,57000
560,0.0467794444411993,4.560758403613363e-06,57100
561,0.0468731576949358,5.763955043676106e-06,57200
562,0.046887409314513205,4.790868424606742e-06,57300
563,0.04760705407708883,8.615611700406588e-06,57400
564,0.04610634572803974,5.153765505383489e-06,57500
565,0.046799214631319044,4.140432224630786e-06,57600
566,0.046739423833787444,4.168829450463818e-06,57700
